Transporter,Address,Numbers,Contact Person
CHAUHAN GOODS CARRIERS,"h.o - 18/4- opp. thomos press- mathura road- faridabad , faridabad","Contact No : 9899998857, 9311744984, 9999844984, ,",Contact Person : d s chauhan
CTS EXPRESS LOGOSTICE,"nilam chock faridabad-near agronda metro station , faridabad","Contact No : 9896208336, 9896208337,",Contact Person : bhagat singh
PRACHI ROAD LINES,"shop no. 7 bata fly over nit faridabad , faridabad","Contact No : 9811293022, 9818643022, , 9811293022",Contact Person : balbir singh
PILANIA ROAD CARRIERS & CRANE SERVICES,"house no. 87- h-block- shiv durga bihar- lakkarpur� pilania house�faridabad- delhi -121009 , faridabad","Contact No : 9313950292, ,",Contact Person : sanjeev mandal
JHARKHAND TRAILER SERVICE PVT.LTD.,"shop no.1 near vikash filling station jharsenthil sec-59. ballabgarh faridabad , faridabad","Contact No : 9313118835, 9313117317, 9313116964, 0129, 2307332, 2307737,",Contact Person : rukmandeen
CARRY MORE CRANES,"no. 3/3 � mile stone- sohna road- nangla gujran�faridabad- delhi -121004 , faridabad","Contact No : 9810928590, 9810497982, 01141785200,",Contact Person : NULL
RASHTRIYA ROADWAYS,"sector 25 , faridabad","Contact No : 9717936471, 9873140871, 01293290288,",Contact Person : dinesh gulia
PRAKASH LOGISTICS FARIDABAD,"1/879 raja garden sector 19 faridabad , faridabad","Contact No : 9810363629, 9313335391,",Contact Person : rakesh agarwal
ANGEL CONSULTANTS & SERVICES,"a-207- om enclave part - 1- faridabad - 121003 , faridabad","Contact No : 9818628416, ,",Contact Person : mr. amit lamba
TTC LOGISTICS,"plat no.281 sec-58-transport nagar balabgarh , faridabad","Contact No : 9212153554, 9212794545, 9212153554",Contact Person : rakesh bhatia
STARLINE FABRICATORS,"12/2 mathura road- faridabad - 121001- haryana- india , faridabad","Contact No : 9810081319, 0129, 4134319,",Contact Person : mr. rajiv seth
MAA SHIV SHAKTI LOGISTICS,"faridabad , faridabad","Contact No : 9466169099, 9654524024,",Contact Person : ankur trivedi
VIJAY BHARAT CARGO MOVER,"shop no.17-dagar complex-sec-58-transport nagar-vill.jharsaintli-ballabgarh , faridabad","Contact No : 9873181630, 1293261630,",Contact Person : basant kumar sharma
ONDOT COURIERS & CARGO LTD.,"phase 1- 14th mile stone�faridabad- delhi -121003 , faridabad","Contact No : 9313004720, ,",Contact Person : parveen
BHOLU CRANE & TRANSPORT SERVICE,"shop no. 22/23 � sector 24�faridabad- delhi -121002 , faridabad","Contact No : 9560347494, 9971326538, ,",Contact Person : dharmendra
BHARAT CARGO MOVERS,"17/6- mathura road (sarpanch colony)- faridabad , faridabad","Contact No : 9911182128, ,",Contact Person : hansraj sharma
SPERTRANS LOGISTICS PVT.LTD.,"plotno 194 sector 58 transport nagar , faridabad","Contact No : 9310686157, ,",Contact Person : rishi
DELHI M.P ROADLINES,"shop no-27- bata flyover- faridabad , faridabad","Contact No : 9899158194, 9212206738, 9873249262, 9212206728, ,",Contact Person : mr. mohit
DTDC COURIER & CARGO LTD.,"main mathura road- sector 37�faridabad- delhi -121003 , faridabad","Contact No : 9811406681, 9999291413, 0129 , 4134022,",Contact Person : salauddin mansori
YUNUS FREIGHT CARRIER,"shop no.37-dagar complex-sec-58-transport nagar-vill.jharsaintli-ballabgarh , faridabad","Contact No : 9811964428, 8860755446, 9873750221,",Contact Person : yunus khan
JET COURIER & CARGO SERVICES,"shop no. 31� sector 3- main huda market faridabad- delhi -121001 , faridabad","Contact No : , 0124 , 2254040,",Contact Person : NULL
TRANSPORT CARRYING CORPORATION,"shop no.29-new subji mandi balabgarh faridabad , faridabad","Contact No : 9910084115, 9958238415, 0129, 4174115,",Contact Person : ranbir singh naruka
YADAV CRANES,"17/6- arya nagar faridabad , faridabad","Contact No : 9310662190, 0129, 2282195,",Contact Person : r k yadav
BANSAL TRANSPORT SERVICE,"shop no.36 sec-31 huda mkt. , faridabad","Contact No : 7042760988, 9211585013, 9810061526, 0129, 4164414, 4049465, 9810061526",Contact Person : rajesh bansal
SANDEEP TRANSPORT CORPORATION,"bata faridabad , faridabad","Contact No : 9311226012, 9810686012,",Contact Person : amit kumar singh
THE ORIENTAL INSURANCE CO. LTD.,"4dp-� n.i.t.- neelam bata road�faridabad- delhi -121001 , faridabad","Contact No : , 0129 , 2418078, 0129 , 2417223,",Contact Person : s.p. malhotra
VIJAY BHARAT LOGISTICS FARIDABAD,"18/1 main mathura road- ajrondi- faridabad , faridabad","Contact No : 9911693888, 8285021451,",Contact Person : vikram kaushik
SHARDA LOGISTICS,"17/6- mathura road � sarpanch cony �faridabad-21001 , faridabad","Contact No : , 0129 , 2299058, 0129 , 3290167, 8010923652",Contact Person : sumit
SURESH ROADLINES,"faridabad- haryana , faridabad","Contact No : 9350602323, , 7428222778",Contact Person : nikhlesh
RKN ENGINEERING PVT. LTD.,"1d/3a (near hardware chowk) n.i.t , faridabad","Contact No : 9810127011, 0129, 4022719,",Contact Person : mr. rajeev nagpal (director)
AKASHGANGA CARGO MOVERS PVT LTD,"18/1- opp neelam chowkajronda metro station , faridabad","Contact No : 9910075689, 9910072138, , 9910075689",Contact Person : yogesh sharma
USGI,"hcf-2- ashok enclave-i- sector-35- faridabad - 121001 , faridabad","Contact No : 9999578671, ,",Contact Person : mr. anuj dubey
ARORA GOODS CARRIER,"shop no 11- milhard colony bata mor faridabad , faridabad","Contact No : 9810299299, 01294001377,",Contact Person : manish arora
TCM LOGISTICS,"shop no-25-first floor-dagar bhawan-ballabgarh , faridabad","Contact No : 9312617337, ,",Contact Person : g.k.sharama
MEEL CARGO MOVERS,"office no. 41-dagar complex- transport nagar -sector 58 , faridabad","Contact No : 9999226055, 01292309055, 9999226055",Contact Person : lakshman meel
CHIRAG MOTORS & FINANCE,"near shree mahadev agencies- sec 10- faridabad - 121001 , faridabad","Contact No : , 129, 2225003,",Contact Person : NULL
PRIME SEAIR CARGO CARE PVT. LTD.,"office no 110� charmwood plaza� - surajkund rd�faridabad- delhi -121001 , faridabad","Contact No : 9958838888, 0129 , 4014801, 0129 , 4014802, 0129 , 4014803,",Contact Person : saurabh tayal
ENGG LOGISTICS CORPORATION,"17/6 sarpanch colony mathura road faridabad , faridabad","Contact No : 9310437086, 9910212636, , 9310437086",Contact Person : r.k.mishra
AKASHGANGA CARGO MOVERS PVT LTD,"18/1- opp neelam chowkajronda metro station , faridabad","Contact No : 9910075689, 9910072138, , 9910075689",Contact Person : yogesh sharma
JAINCO FREIGHT CARRIERS,"17/6- mathura road (sarpanch colony)- faridabad , faridabad","Contact No : 9810611351, ,",Contact Person : harish jain
NAGAR LOGISTIC,"bypass� sector 9�faridabad- delhi -121001 , faridabad","Contact No : 9211699370, 0129 , 2286650,",Contact Person : pritam nagar
KHAJAN CRANE SERVICES,"dlf 14 mile stone- mathura road�faridabad- delhi -121001 , faridabad","Contact No : 9310685343, 9717443551, ,",Contact Person : khajan singh
BESTWAYS TRANSPORT INDIA PVT. LTD.,"nh-87 -5� gale house� - n.i.t.�faridabad-121001 , faridabad","Contact No : 9818509710, 011 , 22426931, 011 , 4185232,",Contact Person : NULL
HARYANA UP FREIGHT CARRIERS,"plot no. 11- main ajronda road sec - 15 a- faridabad , faridabad","Contact No : 9250408089, 9310008089, 9350008089, 7678342267, 8375098924, 0129, 2282478, 9250408089",Contact Person : ajeet singh| shubham singh
RAJPUT CARGO SERVICE,"office no. 18/4� ajronda chowk- mathura road faridabad- delhi -121002 , faridabad","Contact No : 9810434737, 9690873635, ,",Contact Person : m.k. rana
AKASHGANGA CARGO MOVERS PVT LTD,"18/1- opp neelam chowkajronda metro station , faridabad","Contact No : 9910075689, 9910072138, , 9910075689",Contact Person : yogesh sharma
AMIT CHAUDHARY CRANES,"neharpar kheri pool- tigon road faridabad- delhi -121001 , faridabad","Contact No : 9250100382, 8447735319, ,",Contact Person : amit
HARYANA ENGINEERING WORKS,"1k-ssi- plot no. 14 , faridabad","Contact No : 9810879468, 9811106879, 0129, 2416771,",Contact Person : NULL
GNB MOTORS LTD.,"no. 14/3� mathura road�faridabad- delhi -121006 , faridabad","Contact No : , 0129 , 2254507, 0129 , 2254510,",Contact Person : NULL
OJHA TRANSPORT COMPANY.,"16/6 mathura road 693 piller no.old fbd. , faridabad","Contact No : 9818601075, , 9818601075",Contact Person : puneet ojha
AMIT ROADLINES,"sector-59-jharsently jajru more- near bharat petrol pump- ballabgarh , faridabad","Contact No : 9911152493, 9457732493, 8218085308, ,",Contact Person : arvind thakur
ASIAN FREIGHT CARRIERS,"17/6- mathura road-pravesh marg-railway road- faridabad - 121001 , faridabad","Contact No : 9873177327, 129, 2264193,",Contact Person : mr. r. d. sharma
IDEAL MOVERS PVT. LTD.,"plot no. 178-st floor -transport nagar sec 58 faridabad , faridabad","Contact No : 9599298751, 01292307249,",Contact Person : vinay agarwal
CAPITAL CARGO PACKERS & MOVERS,"no. 31/7� delhi mathura road�faridabad- delhi -122001 , faridabad","Contact No : 9899731610, ,",Contact Person : NULL
CENTURY CRANE ENGINEERS PVT. LTD.,"no. 16/6� mathura road�faridabad- delhi -121002 , faridabad","Contact No : , 0129 , 4046661, 0129 , 40485664, 0129 , 4048862,",Contact Person : vasanth shetty
HANIF CRANE SERVICE,"e-163-� railway road- new colony�faridabad- delhi -121001 , faridabad","Contact No : 9899828694, 9818895230, ,",Contact Person : hanif qureshi
NEW SAINI CARGO CARRIER,"shop no. 10� faridabad- haryana-121001 , faridabad","Contact No : 9811242754, ,",Contact Person : mahavir
AGGCON EQUIPMENTS INTERNATIONAL PVT. LTD.,"1333- sec-28- near krishanpal gurjar minister house- faridabad - 121008 , faridabad","Contact No : 9810005764, ,",Contact Person : mr. rahul yadav
CARRY MORE CRANES,"no. 3/3 � mile stone- sohna road- nangla gujran�faridabad- delhi -121004 , faridabad","Contact No : 9810928590, 9810497982, 01141785200,",Contact Person : NULL
INDIAN TRANSPORT ORGANISATION.,"17/6 mathura road fbd. , faridabad","Contact No : 9811561216, 01294102417, 9811561216",Contact Person : rajesh kumar
MASTER MARINE SERVICES PVT. LTD.,"sector 59�faridabad- delhi -121001 , faridabad","Contact No : , 0129 , 2309323,",Contact Person : NULL
JAWLA ENGINEERING (P) LTD.,"plot no :- 51- road no.1- (near gounchi drain) sarupur indl area - 4 km. sohna road-ballabgarh , faridabad","Contact No : 8130181116, 9891257966, 9990033381, ,",Contact Person : NULL
R.K LOGISTICS,"shop.20-1st floor'bata flyover faridabad , faridabad","Contact No : 9810024757, 9555966757, ,",Contact Person : amit kumar
MANAV INTERNATIONAL CARS & MOTORS,"plot no. 20/3� mathura road�faridabad- delhi -121006 , faridabad","Contact No : 9810030824, ,",Contact Person : om prakash
R D GROUP,"dayalbagh , faridabad","Contact No : 7982470412, , 7982470412",Contact Person : raj
A TO Z EARTHMOVERS,"no. 109 dlf industrial area phase-i- faridabad - 121003 , faridabad","Contact No : 9810295177, ,",Contact Person : mr. narender aggarwal
SURESH ROADLINES,"faridabad- haryana , faridabad","Contact No : 9350602323, , 7428222778",Contact Person : nikhlesh
FAIR DEAL ENGINEERS,"plot no. 66- ram sarup colony- mujessar- near sector-24 , faridabad","Contact No : 9810608509, 9810158509, 0129, 4100234, 4023234, 2237143,",Contact Person : NULL
RISE INDIA LOGISTICS PVT.LTD.,"16/2-krishna colony-gali no.-6-faridabad , faridabad","Contact No : 9310205343, 9911885343, ,",Contact Person : dharampal kaushik
JSK ROADLINES,"shop no. 17/6� faridabad- delhi -121002 , faridabad","Contact No : 9555562976, 9310174515, ,",Contact Person : jaisingh khatak
PAL ROADLINES,"17/6- mathura road (sarpanch colony)- faridabad , faridabad","Contact No : 9818352517, ,",Contact Person : trilochan singh
OMS LOGISTICS PVT LTD,"17/6 mathura road- faridabad , faridabad","Contact No : 9311269948, 3220933,",Contact Person : pawan kumar
AKIL CRANE SERVICE,"shop no. 20/2� mathura road�faridabad- delhi -121002 , faridabad","Contact No : 9999552760, 9871139561, ,",Contact Person : saleem
ORIGIN EXPRESS LTD.,"no. 16/6� mathura road�faridabad- delhi -121001 , faridabad","Contact No : 9891374660, 0129 , 3265000,",Contact Person : NULL
BEST ROADWAY LTD.,"plot no. 276� transport nagar- sector 58�faridabad- delhi -121004 , faridabad","Contact No : 9999444054, 0129 , 2307277, 0129 , 2307377,",Contact Person : parminder kaushik
SRS LOGISTICS.,"gali no.1 - krishna colony - opp plot no. 6 sec 25 ballabgarh - faridabad , faridabad","Contact No : 9466892705, 9911542705, 9990453604, , 9911542705",Contact Person : shiv rattan sharma
MEEL CARGO MOVERS,"office no. 41-dagar complex- transport nagar -sector 58 , faridabad","Contact No : 9999226055, 01292309055, 9999226055",Contact Person : lakshman meel
PRAKASH LOGISTICS,"1/879- raja garden- sector-19 faridabad , faridabad","Contact No : 9810395345, 02194143382, 9810395345",Contact Person : manoj mandal
BLUE BELLS LOGISTICS,"140/6� bhahaman wada- �faridabad- delhi -121001 , faridabad","Contact No : 9811870171, 0120 , 2210579,",Contact Person : deepak goel
CHANDAN TRUCK SALES,"19/2- main mathura road- nr. hundai show room- fx bata(rly fly over) faridabad , faridabad","Contact No : 9811559695, ,",Contact Person : jitendra bhatia
DELHI MODI EXPRESS TRANSPORT CO..,"27/1- laxmi rattan complex near sangam hotel- nit faridabad , faridabad","Contact No : 8377894789, ,",Contact Person : arvind
TURLI SOLUTIONS,"no 5k-43- nit- faridabad - 121001 , faridabad","Contact No : 9818355601, 129, 4050010,",Contact Person : mr. vikash bajaj
BAJRANG CARGO PACKERS & MOVERS,"new 90/91- 125- 1st floor-� shubham plaza�faridabad- delhi -121009 , faridabad","Contact No : 9811939604, 9654700424, 0129 , 3199604,",Contact Person : naresh choudhary
SECURITY INVESTMENTS LIMITED,"shop 139-1st floor- om shivam tower- neelam bata road- nit- faridabad - 121001 , faridabad","Contact No : 9810725613, 129, 2422585, 4034252,",Contact Person : mr. deepak
HIND HYDRAULICS & ENGINEERS,"plot no. 13 sector-24- , faridabad","Contact No : 9811154323, 9811078150, 9811070485, 0129 4187777,",Contact Person : mohan singh
AMRO CRANES,"office no. 158� sector 23�faridabad- delhi -121001 , faridabad","Contact No : , 4015461,",Contact Person : anchal prasad
NCR CRANES SERVICES,"d-109- sector 11 faridabad- faridabad , faridabad","Contact No : 9711727147, ,",Contact Person : NULL
N K YADAV CRANE SERVICE,"5- 14 mile stone- d l f indi area- sector 16- sector 16- faridabad- haryana , faridabad","Contact No : 9810875215, ,",Contact Person :
PERFECT CRANE MOVERS CO.,"c-163-� new colony railway road- nit faridabad- delhi -121001 , faridabad","Contact No : 9899626662, 0129 , 2417929,",Contact Person : reid kuresi
RAWAT CRANE SERVICES,"mathura road- sector 24�faridabad- delhi -121001 , faridabad","Contact No : 9958138866, 0129 , 4020854,",Contact Person : rawat
