Transporter,Address,Numbers,Contact Person
TCI HI-WAY P. LTD.,"c/o. gati ltd.- 98a meenambedu road- sidco indl. estate ambattur- chennai , chennai","Contact No : 9381061428, 26252529, 32972823,",Contact Person : NULL
PACKCARE PACKERS & MOVERS,"428/16- royal enclave appt. anna nagar east , chennai","Contact No : , 26244094,",Contact Person : NULL
BM INTERNATIONAL P. LTD.,"new-2- old-150 monieth road- chennai , chennai","Contact No : , 28410262,",Contact Person : NULL
AGARWAL MOVERS SPEED LINK PVT. LTD.,"no. 72- vrd nagar-� madhavaram- chennai -600060 , chennai","Contact No : 9360483785, ,",Contact Person : jai singh
UNIVERSAL CARGO,"20/1- balakrishna road- chennai , chennai","Contact No : , 42313160,",Contact Person : NULL
COM PACTUM PACKERS & MOVERS,"55 (old no.27-b) medavakkam tank road- chennai , chennai","Contact No : , 26450755,",Contact Person : NULL
ALL CARGO LOGISTICS LTD.,"no.21b- diginety centre abdul razzak st. saidapet- chennai , chennai","Contact No : 7667396341, 9840078183, 45911542,",Contact Person : sachinadanand mishra
GM PACKERS & MOVERS,"9- anna 4th cross street- mgr nagar- chennai , chennai","Contact No : 9884391918, 65691443,",Contact Person : NULL
MT PACKERS & MOVERS,"4- eden garden- cooks road- permbur- chennai , chennai","Contact No : 9840094098, ,",Contact Person : NULL
KARUNANIDHI - INSURANCE AGENT,"no.5- 70th street�korattur- chennai -600080 , chennai","Contact No : 9962440063, ,",Contact Person : karunanidhi
ADROIT REMOVALS WORLDWIDE,"55- gangai street- awai nagar- chennai , chennai","Contact No : , 23611828, 23610005, 24722035, 24801828,",Contact Person :
TNSS TRAILOR SERVICE,"53/105-thambu chetty street-ist floor-chennai-600 001 , chennai","Contact No : 9344480573, 25247628,",Contact Person : s.manimurugan
ALBERT & CO. PVT. LTD.,"13/1- whannels road- egmore- chennai , chennai","Contact No : 9962029333, 28193560, 4648,",Contact Person : NULL
PRC LOGISTICS LTD.,"61 (old no.29) angappan street- ist floor , chennai","Contact No : 9381026557, 9380588873, ,",Contact Person :
NGR LOGISTICS PVT. LTD.,"old no.523- new no.18- 3rd avenue- nsk nagar- anna nagar- chennai , chennai","Contact No : 9840389497, 7305331592, 9444031592, 044, 26190015, 26261550,",Contact Person : NULL
TRANSPORT CORPORATION OF INDIA LTD.,"92 (old no.29) dr. radha krishnan salai- chennai , chennai","Contact No : , 329610421, 913, 32967099,",Contact Person : NULL
GOOD LUCK LOGISTICS PVT. LTD.,"13 (old no.d-49b) cmda truck terminal complex- chennai , chennai","Contact No : 9444015567, 9382709003, 25532141, 51, 32942141,",Contact Person : NULL
CALICO & CALISON PACKERS & MOVERS,"60- pulianthope high road- chennai , chennai","Contact No : , 25321481, 25325571,",Contact Person :
ALL INDIA CARRIERS P. LTD.,"96- nungambakkam h. rd.269- kaveri complex- chennai , chennai","Contact No : 9385279100, 9381505850, 51, 152, 42068973,",Contact Person : NULL
PACKWELL INDUSTRIES PVT. LTD.,"1/9- old trunk road- pallavaram- chennai , chennai","Contact No : , 22368666,",Contact Person : NULL
TRANSFREEZ MOBILE REFRIGERATION,"2/21/a- kanniappan street- shanthi nagar- ramapuram- (opp. to dlf)- chennai - 600018 , chennai","Contact No : 8939853985, 44, 22495959, 22495969, 65172993, 22494236,",Contact Person : mr. t. m. venu
FAST CARGO MOVERS,"644- gst rd kadapperi tambaram , chennai","Contact No : , 22368938,",Contact Person : NULL
SRIRAM NATESH - INSURANCE AGENT,"new no.14- radha nagar- kattabomman street�chromepet- chennai -600044 , chennai","Contact No : 9884091377, ,",Contact Person : sriram natesh
TRANS SAFE INTERNATIONAL,"101- 2nd main road krishnamachri nagar alapakkam- chennai , chennai","Contact No : , 24866822,",Contact Person : NULL
AMAR ENERGY RESOURCES PVT. LTD.,"111a- anna salai- guindy- chennai , chennai","Contact No : 9444461868, 9444910110, ,",Contact Person : NULL
GOEL STEEL COMPANY,"no-89a- mth road- ambattur industrial estate- chennai , chennai","Contact No : 9841046187, 44, 26254814,",Contact Person : NULL
GURPREET FREIGHT CARRIERS P. LTD.,"no.2- radha krishna nagar- ph road- ist floor opp. chennai ford- arumbakkam- chennai , chennai","Contact No : 9176678577, 8148078577, 26201841, 32978577,",Contact Person : NULL
GLOBE MOVING & STORAGE CO.,"no.23- 7th cross st.- shenoy nagar west- chennai , chennai","Contact No : 9381331333, 26280631, 65493030,",Contact Person :
JTB EXPRESS PVT. LTD.,"no. 5� gst road�meenambakkam- chennai -600027 , chennai","Contact No : 9840965500, 9884157879, 044 , 42919201, 044 , 42919205,",Contact Person : pradeep
MURALI - INSURANCE AGENT,"no. 40/15- everest colony- pari salai� mogappair east- chennai -600037 , chennai","Contact No : 9282408698, 044 , 65484148,",Contact Person : murali
DEEPAK PACKERS AND MOVERS,"26e/1-v.o.c.colony-annanagar east-chennai-102 , chennai","Contact No : 8939000222, 9840208393, 04443051828, 9840208393",Contact Person : deepak agarwal
ASHWIN PACKERS & MOVERS,"36 (old no.54) mannady street- iind floor- chennai , chennai","Contact No : 9444153749, 9841793313, 25232967,",Contact Person :
SUPER DELUXE PACKERS & MOVERS,"17 (old no.23) zinda sahib street- chennai , chennai","Contact No : , 25200504, 25204708,",Contact Person :
PRISM LOGISTICS PVT. LTD.,"110- old no.278- thambuchetty street- chennai , chennai","Contact No : 9382232960, 8056030101, 9831450520, 25227146, 32957318, 42167501,",Contact Person : NULL
ECARGOLOG,"2/2 sixth street- gopalapuram , chennai","Contact No : , 9840950196,",Contact Person : v. ravi
SOUTH INDIA PACKERS & MOVERS TRANSPORT COMPANY,"398/7- semdiam- red hills road- kadirvedu- chennai , chennai","Contact No : 9380076432, 9092234560, 9382604321, 31904321,",Contact Person :
DEEPAK PAC N MOV,"90 (old no.52) arimuthu st.- choolai- chennai , chennai","Contact No : , 32954155, 26690397, 2246,",Contact Person :
AKR PARCEL SERVICE PVT. LTD.,"172- gnt road- madhavaram- chennai , chennai","Contact No : 9443187776, 25530311,",Contact Person : NULL
SHYAM LOGISTICS,"guru shanti nagar kavangari chennai , chennai","Contact No : 9837289777, 9138634446,",Contact Person : sunil sharma
SRI VINAYAGA HANDLERS PVT. LTD.,"61 (old no.28) arathoon road- royapuram- chennai , chennai","Contact No : 9841098559, 9841079038, 25960264, 65693558, 25960143, 65629112,",Contact Person : NULL
CRESCENT EQUIPMENTS,"door no.1-a- plot no. 8- 1st cross street- thirupathi nagar- mangadu- chennai - 600122 , chennai","Contact No : 9962702294, ,",Contact Person : mr. s. razool
ANANDA EARTH MOVERS,"no-116- thyaman chetty street- ponneri- chennai , chennai","Contact No : 9790303747, 44, 27974477,",Contact Person : NULL
MASTERSTROKE FREIGHT FORWARDERS PRIVATE LIMITED,"s. m. plaza- no. 93- armenien street- 3rd floor- chennai - tamil nadu , chennai","Contact No : 9840033333, 044, 25216464,",Contact Person : d. sukumaran
AASHA LIFE INSURANCE - LIC,"626- 27th street- tnhbc�korattur- chennai -600080 , chennai","Contact No : 9444048890, 044 , 26242967,",Contact Person : manimekalai
CHANDRA TRANSPORT CORPORATION,"31 bbc villa complex- 65 broadway , chennai","Contact No : 9840030816, 25242816,",Contact Person : pravin kumar gupta
APS LOGISTICS PVT. LTD.,"no.208- poonamallee by pass road- senneerkuppam- chennai , chennai","Contact No : 9360128890, ,",Contact Person : NULL
KRISHNA CARGO MOVER,"264- 230- walltax road- opp. ishwar hotel- chennai - 600003 , chennai","Contact No : , 44, 25340739,",Contact Person : NULL
NEW BALAJI CARGO CARRIERS,"no.5/425- ist floor- byepass road- seneerkuppam- poonamallee- , chennai","Contact No : 9380636006, 9380657897, ,",Contact Person :
MAHALAKSHMI LOGISITICS PVT. LTD.,"old no.127- new no.64- pedariyar koil street- chennai , chennai","Contact No : 9840096419, 9383096419, 25283038, 25283039, 32978860,",Contact Person : NULL
CARRIEALL CAR PRIVATED LIMITED,"347- arcot road- 3rd floor- kodambakkam- chennai - 600024 , chennai","Contact No : 9884055055, 44, 24732965,",Contact Person : mr. p. gopi
UNITED FREIGHT CARRIERS PVT. LTD.,"189 (old no.93) thambu street- 3rd floor- chennai , chennai","Contact No : 9444477312, 9848197841, 25241931, 25241932,",Contact Person : NULL
STAR FLEETS PVT. LTD.,"85 (old no.a2) moore street- ist floor- chennai , chennai","Contact No : 9840078678, 25229006, 6222, 42037864,",Contact Person : NULL
APOLLO PACKERS & MOVERS,"g-69/a- 12th street- anna nagar east- chennai , chennai","Contact No : 9840746286, 26633286, 65199956,",Contact Person :
SACHDEVA ROADLINES P. LTD.,"spt building- 26 basin water works street- elephant gate- chennai , chennai","Contact No : , 25297832, 25292654, 32975440,",Contact Person : NULL
ICS LOGISTICS,"d.38 1st floor cmda truck terminal complex gnt road madhavaram , chennai","Contact No : 9381188890, 04432990184,",Contact Person : gopalkrishan sharma
PEGASUS LOGISTIC SOLUTIONS PVT LTD.,"no108/24- vaithiyanathan street- tondiarpet- chennai-600081 , chennai","Contact No : 9962331640, 04429560550, 9962331640",Contact Person : sathish kannan
SIVA SAKTHI LOGISTICS,"3rd street- rangrajpuram- saidapate- , chennai","Contact No : 9884483445, 885, 9841258572, 42621403, 43123459,",Contact Person :
SM PACKERS & MOVERS,"129 (old no.64) thambu street- 2nd floor- chennai , chennai","Contact No : 9840264599, 9840100591, 9884031459, 25211317, 42052734, 42358734,",Contact Person :
REACH LOGISTICS P. LTD.,"ist floor as corporate house no.307- poonamallee high road- kilpauk- chennai , chennai","Contact No : 9381250007, 9381250004, 43489860,",Contact Person : NULL
V TRANS INDIA LTD.,"no.33- coral merchant street- chennai , chennai","Contact No : , 42130582, 25216320,",Contact Person : NULL
D K LOGISTICS,"no. 225- 1st floor- g.n.t. road- kavangarai- puzhal , chennai","Contact No : 9940189712, 9791787138, , 9791787138",Contact Person : dinesh kumar
SHREE AZAD TRANSPORT CO. PVT. LTD.,"no.55- ibrahim saheb street- opp. madeponga- chennai , chennai","Contact No : , 25260006,",Contact Person : NULL
PBL TRANSPORT CORPORATION P. LTD.,"no.163 (old no.65)- coral merchant st. near krishnan koil- chennai , chennai","Contact No : 9940115689, 9840824482, 25266077,",Contact Person : gc sekhar reddy
A.G. MOVERS,"48/4- 1st floor- perungudi- chennai -600096 , chennai","Contact No : 9444078955, 044 , 24964970,",Contact Person : vimal
TRANSOCEAN FREIGHT SERVICES PVT. LTD.,"11 (old no.6) krishnan koil st.- rotary lane- 3rd floor- chennai , chennai","Contact No : 9840054355, 25247959, 25214568, 25265379,",Contact Person : NULL
PELICAN PACKERS,"32- 2nd main road- balaji nagar- anakaputhur- chennai , chennai","Contact No : , 65419823,",Contact Person : NULL
A.M.I. INDIA LOGISTICS PVT. LTD.,"325/18- 2nd floor�thambu chetty street�parrys- chennai -600001 , chennai","Contact No : , 044 , 25265670, 044 , 25265667,",Contact Person : NULL
STEMATIC EQUIPMENT COMPANIES PVT LTD,"door no-3- plot no-hig-2- 2nd cross street- nallampur phase-1- mogappair west- near dominos plaza- chennai , chennai","Contact No : , 44, 66423270,",Contact Person : NULL
UNI LOGISTICS AGENCIES PRIVATE LIMITED,"no 12/9-6th floor- krishna koil street- chennai , chennai","Contact No : 9282112523, 044, 25263485,",Contact Person : d. kumaresan
ART TRANSPORT,"29- sri devi ngr.- senneerkuppam- poonamallee- chennai , chennai","Contact No : 9444039579, 26490579,",Contact Person : NULL
HINDUSTAN MOTOR TRANSPORTER AND CARGO PVT LTD,"18/3j . meenem bedu road. sidco industrial estate ambathur , chennai","Contact No : 9884051748, 9841042808, 9962002299, 9884051748",Contact Person : narendra
THE HINDUSTAN CORPN. (HYD.) PVT. LTD.,"no.3/1- basin water works street- 2nd floor- room no.41- chennai , chennai","Contact No : , 25291522, 25201494, 25298395,",Contact Person : NULL
METRO PACKERS & MOVERS,"101 (old no.b-220/a) 7th avenue- ashok nagar- chennai , chennai","Contact No : 9840116017, 23700400, 24895283,",Contact Person :
GOODS CARRIER PVT. LTD.,"13 (old no.7) govindappan street- seven wells- chennai , chennai","Contact No : 9380673847, 25220827, 25228077,",Contact Person : NULL
DASMESH GOODS CARRIER PVT. LTD.,"23 (old no.14) salai vinayagar koil street chennai , chennai","Contact No : 9841397302, 25260404,",Contact Person : NULL
MYLAI SRI THANGAM PACKERS & MOVERS,"sh-34-41 ecr rd- marutheeswarar complex- tyur- chennai , chennai","Contact No : 9841222437, 42120864,",Contact Person : NULL
HERCULES CARGO SOLUTIONS P. LTD.,"casa blanca- 3rd floor- no.6- casa major road- egmore- chennai , chennai","Contact No : 9840861626, 28190171, 28193737, 28194041,",Contact Person : NULL
SAKTHI SPRINGS FORMS PVT LTD,"no-b18- mogappair west- near wavin signal- chennai , chennai","Contact No : , 44, 26245514, 26251062,",Contact Person : NULL
BHARAT PARIVAHAN,"1- 3rd floor- armenian st. parrys- chennai , chennai","Contact No : , 25242295,",Contact Person : NULL
SUPREME ROAD CARRIERS PVT. LTD.,"72 (old no.297) thambu street- chennai , chennai","Contact No : , 25267625, 25248177,",Contact Person : NULL
MPL MOTORS PVT. LTD.,"149 jawaharlal nehru salai� rowther flim building�arumbakkam- chennai -600106 , chennai","Contact No : 9791061092, 9841453000, ,",Contact Person : ranjith kumar
SHINE TRAVELS & CARGO PVT. LTD.,"no.30/1a 2nd floor harrington chamber- abdul razack street- saidapet- chennai - 600015 , chennai","Contact No : 9940095186, 044�, �24355419, 24338914, 24338915,",Contact Person : mr laxman sherigae
ISKCON CARGO CARRIER,"134 (old no.112) coral merchant st.- ist floor- chennai , chennai","Contact No : 9444359355, 9841726776, 25264356,",Contact Person :
DEMAC CRANES,"1/40h- 1st floor-�v.j.r. enclave- mount poonamallee road�st. thomas mount- chennai -600016 , chennai","Contact No : 9941055421, ,",Contact Person : satish
LINK INDIA PACKERS & MOVERS,"old no.2- new no.3- narasimhapuram- meylapore- chennai , chennai","Contact No : , 24615745, 24615746,",Contact Person :
SSS PACKERS & MOVERS,"1- (old no.14) kumarasamy nagar- villivakkam- chennai , chennai","Contact No : 9840071456, 26184115,",Contact Person : NULL
DRS LOGISTICS PVT. LTD. (AGARWAL PACKERS & MOVERS),"l-36 (old no.72b) 21st st.- anna nagar- east- chennai , chennai","Contact No : , 26630379, 26330488, 26632402, 26630380,",Contact Person :
SAFE INDIA MOVERS & PACKERS,"plot no.18- mahalaskhminagar- karndapalyam- near puzhal checkpost- chennai , chennai","Contact No : 9380173300, 9980919300, ,",Contact Person :
SUPER EXPRESS CARRIER P. LTD.,"old no.45- new no.16- chona centre- 3rd floor- college road- chennai , chennai","Contact No : 9382122381, 28255240, 28276691,",Contact Person : NULL
RRW FREIGHT FORWARDERS PVT. LTD.,"11a- katchaleeswaran koil street- 2nd floor- chennai , chennai","Contact No : 9840025750, 25224262, 63,",Contact Person : NULL
TOTAL LOGISTICS (INDIA) PVT. LTD.,"no.7- 2nd floor- golden enclave no.184- ph road- chennai , chennai","Contact No : 9382538400, 9992284077, ,",Contact Person : NULL
EXPERT PACKERS & MOVERS,"no.216- singaravalen north st.- chinna neelangari- chennai , chennai","Contact No : 9789096677, ,",Contact Person : NULL
TRP LOGISTICS PVT. LTD.,"no.96 & 104- nungambakkam high road- kaveri complex- 5th floor- suit no.562- behind hotel ganpath- nungambakkam- chennai , chennai","Contact No : 9884004585, 9380977515, 3322151475, 28252513, 32453627, 9810648575,",Contact Person : NULL
CHENNAI NATIONAL PACKERS & MOVERS,"74- gnt road- ist floor- ambedkar street- (near indian bank)- puzhal camp- chennai , chennai","Contact No : 9840827450, 9381520594, 9159758484, ,",Contact Person :
JSM LOGISTICS P. LTD.,"1 & 1a- 4th floor- ur nagar extension- padi- chennai , chennai","Contact No : 9840463353, 9444904811, 26152629, 26152630,",Contact Person : NULL
JHANU LOGISTICS LIMITED,"1/28- madhavaram high road- opposite government high school- vadagarai village- red hills- chennai , chennai","Contact No : 9840549051, 9790730047, 26322004,",Contact Person : rajesh sharma
ALFA RUBBER AND SPRINGS PVT LTD,"no-82a- mth road- ambattur industrial estate- chennai , chennai","Contact No : , 44, 26257596,",Contact Person : NULL
RTS PACKERS & MOVERS,"new no.105- linghi street- chennai , chennai","Contact No : 9444150160, 25211650,",Contact Person : NULL
STANDARD TRANSPORT SOLUTIONS P. LTD.,"2nd floor- 126 (old no.165) broadway road- chennai , chennai","Contact No : 9841021120, 25262104,",Contact Person : NULL
SANJEETHA PACKERS & MOVERS,"113 (old no.56a) thambu street- chennai , chennai","Contact No : 9840261749, ,",Contact Person : NULL
SUPREME TRANSPORT SOLUTION P. LTD.,"15a- thatankulam road- madhavaram- chennai , chennai","Contact No : 9381074535, 9884715944, ,",Contact Person : NULL
KALI TRANSPORT PRIVATE LIMITED,"496- mint street- chennai , chennai","Contact No : 9381809289, 25209289,",Contact Person : NULL
OM SHIVAM PACKERS & LOGISTICS,"57/a- ist street swami nagar- madhavaram- , chennai","Contact No : 9381196702, 9840528405, ,",Contact Person :
OKAY LOGISTICS PRIVATE LTD,"no.1 inner ring road-ponniammanmedu nagar madhavaram , chennai","Contact No : 9391033294, 24501900,",Contact Person : k.nanda kumar
KIRAN ROADWAYS PRIVATE LIMITED,"19- reliance rice mill street- 2nd floor- waltex road- chennai , chennai","Contact No : 9380592959, 9962599634, 25200151, 25200152, 32997393,",Contact Person : surender sharma
MAHAVEERA TRANSPORT PVT. LTD.,"no.18/253- 2nd floor- 3rd avenue anna nagar main road- nsk nagar- chennnai , chennai","Contact No : 9382108118, 9841020171, 26200657, 26280657,",Contact Person : NULL
SAIZER ENTERPRISES PVT. LTD.,"no. c-39- cmda truck terminal complex- gnt road- madhavaram- chennai , chennai","Contact No : 8148825725, ,",Contact Person : NULL
SEA SKY LOGISTICS,"old no. 209- new no. 224- room no. 2a- linghi chetty street- chennai - 600001 , chennai","Contact No : 9092666646, 44, 42051090,",Contact Person : mr. g. ramesh
TRP LOGISTICS PVT. LTD.,"no.96 & 104- nungambakkam high road- kaveri complex- 5th floor- suit no.562- behind hotel ganpath- nungambakkam- chennai , chennai","Contact No : 9884004585, 9380977515, 3322151475, 28252513, 32453627, 9810648575,",Contact Person : NULL
JOHN CHRIS PACKERS & MOVERS,"83-c durairaj st.- railway station road- pazhavanthangal- chennai , chennai","Contact No : , 22321780, 22312652,",Contact Person :
AAROODRA LOGISTICS PVT. LTD.,"old no. 91 (new no. 54)- 2nd floor- kalayani house armenian street-chennai , chennai","Contact No : 9790747033, 044, 43012595,",Contact Person : s. santhakumari
SRI LAKSHMI ROADLINES,"new no.55- north wall tax road- chennai , chennai","Contact No : , 25209865,",Contact Person : NULL
AGIL FREIGHT LOGISTICS PVT. LTD.,"old 300 new 66- thambu chetty- st.- chennai , chennai","Contact No : , 42164443,",Contact Person : NULL
UNICORN LOGISTICS (INDIA) PVT. LTD.,"1- anandan street- ist floor- t. nagar , chennai","Contact No : 9380533309, 42118866,",Contact Person : NULL
BHARDWAJ PACKERS & MOVERS,"old no.6- new no.8- ist floor- thiruvalluvarpuram- 3rd street- choolaimrdu- chennai , chennai","Contact No : 9444448850, 28277776,",Contact Person : NULL
ANDHI EARTH MOVERS,"no-226- 9th cross street prakash nagar- ponniammanmedu- behind indian oil- chennai , chennai","Contact No : , 44, 66753543,",Contact Person : NULL
GHATAGE-PATIL TRANSPORT LTD.,"no.47- vethaalithottam seneerkuppam poonamalle- chennai , chennai","Contact No : 9381894040, 26800755,",Contact Person : NULL
ABLE TRANS & ASSOCIATES,"77- eareekarai kamarajar nagar- maduravoyal- chennai , chennai","Contact No : 9840182792, 24764001, 23860803,",Contact Person :
MAHINDRA LOGISTICS LTD.,"ground floor- mahindra towers- 17/18- patullos road- chennai , chennai","Contact No : 9500179333, 28571037,",Contact Person : NULL
SANGHVI MOVERS LIMITED,"121- chennai bangalore high road- c.bakkam- chennai , chennai","Contact No : 9840096611, 26810321, 26810942,",Contact Person : NULL
INDICON LOGISTICS LTD.,"no.22- sadasivam street- off lloyds road- chennai - 600086 , chennai","Contact No : 9500729004, 44, 28113681,",Contact Person : mr. praveen
ANZ RELOCATION PVT. LTD.,"no.36�pallavarm main road- mananjery�kundrathur- chennai -600069 , chennai","Contact No : 9994199837, ,",Contact Person : athik
SOUTH EASTERN CARRIERS PVT. LTD.,"new 150- poonamallee high road- chennai , chennai","Contact No : 9385096616, 9371018991, 044, 26430306, 26430309,",Contact Person : NULL
UNIVERSAL RELOCATION SERVICES,"76 (old no.98) chamiers rd- nandanam- ist floor- chennai , chennai","Contact No : 9841042559, 24350169, 24354125, 24354975,",Contact Person :
DEEPAK PACKERS AND MOVERS,"26e/1-v.o.c.colony-annanagar east-chennai-102 , chennai","Contact No : 8939000222, 9840208393, 04443051828, 9840208393",Contact Person : deepak agarwal
MAHASHAKTHI ROADLINES P. LTD.,"no.35- varadhamuthiappan street- chennai , chennai","Contact No : 9444013467, 25231110, 32964541, 30964541,",Contact Person : NULL
USHA PACKAGING,"63 angalamman kl st. choolai- chennai , chennai","Contact No : , 26691366,",Contact Person : NULL
GRR LOGISTICS PVT. LTD.,"85- gnt road- madhavaram- chennai , chennai","Contact No : 9940340731, 25530148, 25530147,",Contact Person : NULL
FREIGHT SYSTEMS INDIA PVT LTD,"new no.257 old no.125/2- angappa naicken street- near maruthi paper store- angappa naicken street- parrys- chennai - 600001 , chennai","Contact No : , 044�, �30480100, 30480170, 30480140,",Contact Person : ms radha s
K.P.M. CRANE SERVICES,"no.269-�sidco industrial estate-thrimudivakkam�chennai city- chennai -600044 , chennai","Contact No : 9940064858, 9940064863, 044 , 22454858,",Contact Person : peer mohammed
AN CRANE SERVICES,"91- a&b nagalkeni�chromepet- chennai -600044 , chennai","Contact No : 9841140271, 9941426681, ,",Contact Person : arun
HINDUSTAN MOTOR TRANSPORTER AND CARGO PVT LTD,"18/3j . meenem bedu road. sidco industrial estate ambathur , chennai","Contact No : 9884051748, 9841042808, 9962002299, 9884051748",Contact Person : narendra
TANWAR ROADLINES PVT. LTD.,"14/2- conjeevaram pachiappa mudali street- chennai , chennai","Contact No : 9840379870, 9382607110, ,",Contact Person : NULL
BR SHASTRY & CO. PVT. LTD.,"1- khana bagh st.- ist lane- triplicane- chennai , chennai","Contact No : 9810492179, 9381051003, 28593704,",Contact Person :
BLUE WHALE LOGISTICS PVT. LTD.,"21- ist floor- ganapathy rao nagar- redhills road- chennai - 600099 , chennai","Contact No : , 44, 64616753,",Contact Person : mr. shakthivel
SHUBHAM FREIGHT PRIVATE LIMITED,"no.2/2- old no.17- kandappa mudali street- lakshmi saras appartment- off. maddox street choolai- chennai , chennai","Contact No : 9362247004, 044, 25320445,",Contact Person : manish gupta
FAST & SAFE TRANSPORTS PVT. LTD.,"18(old no.344) walltax road- kondithope- chennai , chennai","Contact No : , 25293133, 25290091,",Contact Person : NULL
STANDARD PACK ENGINEERING COMPANY,"no-3/17- reddipalayam mogappair industrial estate , chennai","Contact No : 9381025505, 44, 32425505, 26256030,",Contact Person : NULL
LIYON PACKERS & MOVERS,"d-3- cmda truck terminal complex- madhavaram- , chennai","Contact No : 9381966096, 8015966096, 044, 32577922,",Contact Person :
GOWRI PACKERS,"kolathur- chennai , chennai","Contact No : , 26254148,",Contact Person : NULL
SARITA PACKERS & MOVERS (REGD.),"no.200- ist floor- gnt road- cycle shop- puzhal- chennai , chennai","Contact No : 9841767933, 9381767933, 26591633, 26591833,",Contact Person :
PILLAAR PACKERS N CARGO MOVERS,"19- gnt road- yadava complex- padiyanallur- chennai , chennai","Contact No : 9382838506, 26320531, 1711,",Contact Person :
GRAND SHIPPING & LOGISTICS COMPANY,"s. m. j. parrys complex- 4th floor- b-2- 2nd line beach road- chennai - 600001 , chennai","Contact No : 9994951786, 44, 25210128,",Contact Person : mr. sahil
MADRAS JANTA ROAD CARRIERS PVT. LTD.,"c-28- iind floor- cmda truck terminal complex- gnt road- madhavaram- chennai , chennai","Contact No : 9884612493, 9382222173, 25531933, 25530493, 32459883, 32978593,",Contact Person : NULL
PACKERS CONTINENTAL,"3 (old no.14/79) 9th street- thiru nagar- 14th blk- chennai , chennai","Contact No : 9840119156, ,",Contact Person : NULL
NX COURIERS AND CARGO PVT. LTD.,"no. 10/23 sait colony- 1st stage- egmore- chennai - 600008 , chennai","Contact No : 8015777613, 44, 42306666,",Contact Person : mr. n. karthikeyan
COUNTRY WIDE EXPRESS CARGO PVT. LTD.,"divyashree no.7- punappan lane- wall tax road- chennai , chennai","Contact No : 9380008470, 9962245475, 9382227460, 9380007460, 25332761,",Contact Person : NULL
TRANSWAYS CARGO LIFTERS PVT. LTD.,"1- ist main road- selvi nagar- kolathur- chennai , chennai","Contact No : , 26507198,",Contact Person : NULL
GLOBE ROADWAYS INDIA PVT. LTD.,"new no.115- old no.56- linghichetty street- chennai , chennai","Contact No : 9380263600, 9380163601, 9381063601, 43517269,",Contact Person : NULL
AGS PACKERS & MOVERS,"4/289- east main road- maduravayal- chennai , chennai","Contact No : 9282237383, 65338899, 65620203,",Contact Person :
SOUTHERN GOODWIN PACKERS & MOVERS,"5/250- south gandhi st.- elango ngr.- k. vakkam- chennai , chennai","Contact No : 9444185385, 24927585,",Contact Person : NULL
CITY TRANS PACKERS & MOVERS,"18 (old no.58) salai vinayagar koil st.- ist flr.- chennai , chennai","Contact No : , 32974449,",Contact Person : NULL
SUPREME PACKERS,"39 (old no.19)murthy st.- west mambalam- chennai , chennai","Contact No : 9840095352, 24740260, 24894702, 24895352,",Contact Person :
AVS PACKERS & MOVERS,"105 (old no.54) coral merchant st.- 2nd floor- chennai , chennai","Contact No : 9940066641, 25227395, 64566429,",Contact Person :
T & S LOGISTICS PVT. LTD.,"235 (old no.104) walltax road- chennai , chennai","Contact No : 9382298891, 32504686,",Contact Person : NULL
THE BHUVANAM LOGISTICS,"2-a- 2nd floor- s.m.j. parrys plaza- no. 28- 2nd lane beach road- chennai - 600001 , chennai","Contact No : 9840033801, 44, 42358013, 42358014,",Contact Person : mr. venkat
CONFIDENT PACKERS & MOVERS,"358- ganapathy cly- ekkattuthangal- chennai , chennai","Contact No : , 22252384, 65465020,",Contact Person :
ABSOLUTE LOGISTICS PVT. LTD.,"9b/22- t.t.k. road- srilabdhi colony�alwarpet- chennai -600018 , chennai","Contact No : , 044 , 42081887,",Contact Person : NULL
AIRMAX INTERNATIONAL PACKERS & MOVERS,"57/101 arcot road- chennai , chennai","Contact No : , 24720527,",Contact Person : NULL
VINSONS PACKERS & MOVERS,"483- ki complex- eswaran koil street- alandur- chennai , chennai","Contact No : , 22340062,",Contact Person : NULL
SUPER LAXMI ROADWAYS PVT. LTD.,"no.17- shanmuga nagar salai- chennai puranagar- chennai , chennai","Contact No : 9884707388, 9344008030, 044, 26802148,",Contact Person : surender singh
KASTHURI CARGO MOVERS PVT. LTD.,"37- ebrahim street- chennai , chennai","Contact No : 9840052647, 25264790, 25213078,",Contact Person : NULL
PACKWAYS INTERNATIONAL (MADRAS),"no.4- numbal road- vellapan chavadi- chennai , chennai","Contact No : 9790971934, 64521934,",Contact Person : NULL
THEODORE PACKERS & MOVERS,"65- valiuvarsalai- n-14- sams avenue- chennai , chennai","Contact No : 9444262762, 24755428, 0541,",Contact Person :
SURYA CARRIERS PVT. LTD.,"117 (old no.138) nelson manickam road- chennai , chennai","Contact No : 9380965670, 23745240,",Contact Person : NULL
ATLAS CRANE PVT. LTD.,"no.39/ 40� naluthonnu street�thirumazhisai- chennai -600124 , chennai","Contact No : 9383735566, 044 , 32919998, 044 , 30066979, 044 , 32919997,",Contact Person : mahalingam
ORISSA BENGAL CARRIER LTD.,"no.42- saiva muthiah mudali street- near maddipoonaga , chennai","Contact No : 9551016404, 044, 25222891,",Contact Person : NULL
