Transporter,Address,Numbers,Contact Person
NIPPON EXPRESS INDIA PVT. LTD.,"plot no. 442� udyog vihar- phase 3�gurgaon- delhi -122016 , gurgaon","Contact No : , 0124 , 4216533, 0124 , 4216534, 0124 , 4216535,",Contact Person : NULL
SAHIL SAGAR FOREX SERVICES PVT. LTD.,"ugf - 119- upper ground floor- sushant vyapar kendra- c-block- sushant lok - i- gurgaon - 122001 , gurgaon","Contact No : 9871383232, 124, 4007772,",Contact Person : mr. mukesh arya
YESH HYDRAULICS SYSTEM,"b4/1- mata sheetla colony- sector-5- opposite sheetla mata mandir- gurgaon - 122001 , gurgaon","Contact No : 9891831740, ,",Contact Person : mr. satveer
G. C. ELECTRICAL POWER SYSTEM,"plot no-21- mahaveer market- opp. manjul showa- sec-18- gurgaon - 122001 , gurgaon","Contact No : 9871213746, 124, 4013154,",Contact Person : mr. gyan sharma
AMAN CAR TRANSPORT CO.,"shop no. 3� gurgaon- delhi -122001 , gurgaon","Contact No : 9350709990, 0124 , 6527340,",Contact Person : sombir rana
CJGLS COURIER,"no. 118- 1st floor� park centra building tower b� - nh 8- sector 30�gurgaon- delhi -122001 , gurgaon","Contact No : , 0124 , 4508014,",Contact Person : NULL
VDN INTERNATIONAL FREIGHT FORWARDERS,"no-ugf 245-e- sushant shopping arcade- sushant lok- phase-1- gurgaon - 122009 , gurgaon","Contact No : 9871363455, 124, 4117669, 4272583, 4117669,",Contact Person : mr. alok jaggi
H2H PACKERS&MOVERS,"plot no.50-gaushsla road .palam vhihar exton..-gurgaon - gurgaon , gurgaon","Contact No : 9310011921, , 9310011921",Contact Person : pramod bhardwaj
H2H PACKERS&MOVERS,"plot no.50-gaushsla road .palam vhihar exton..-gurgaon - gurgaon , gurgaon","Contact No : 9310011921, , 9310011921",Contact Person : pramod bhardwaj
SOUTH STAR ROADWAYS,"bilaspur chowk- tauru road -near govt-high school bilaspur gurgaon( hr) , gurgaon","Contact No : 8962750270.9541761, ,",Contact Person : dharmendra kumar rajpoot
SHIVAM GROUP OF COMPANY,"sheetla mata road- near prince vatika- opposite sector- 5- gurgaon - 122001 , gurgaon","Contact No : 8826266550, ,",Contact Person : mr. vijay bhardwaj
ST. JOHN FREIGHT SYSTEMS LTD.,"no-704-705- jmd pacific square- near 32nd mile stone- gurgaon - 122001 , gurgaon","Contact No : 9560170404, 124, 42913008, 4291300,",Contact Person : mr. dalton williams
IMPEX BUREAU,"v-12/27- dlf city- phase-iii- gurgaon - 122002 , gurgaon","Contact No : 9811018689, 124, 4256052,",Contact Person : mr. rajni kant gupta
TRANSLINK EXPRESS (I) PVT. LTD.,"123- udyog vihar- phase-iv- gurgaon - 122001 , gurgaon","Contact No : , 124, 2399273, 2399274,",Contact Person : mr. sandy mithal
ANANDISHER SEA FREIGHT CO.,"dct60� sikanderpur�gurgaon- delhi -122002 , gurgaon","Contact No : 9811123936, 011 , 44219526, 011 , 26289087,",Contact Person : NULL
BURGEON WEALTH ADVISOR,"n 162 p- lower ground floor- near artemis hospital- gurgaon - 122001 , gurgaon","Contact No : 9650111827, ,",Contact Person : NULL
ALLIED CAR CARRIERS,"shop no. 2� delhi road�gurgaon- delhi -122001 , gurgaon","Contact No : 9871035025, 9313434135, 0124 , 3213231,",Contact Person : sumit
SANJAY PACKERS AND MOVERS,"shop-1- first floor near jawala mill-gurgaon- haryana , gurgaon","Contact No : 9891436928, 0124, 4015604,",Contact Person : mansha ram
ALL INDIA CAR TRANSPORT CO.,"sector-17-18- maruti pasco road near sai bajaj auto maruti pasco truck parking opp. vatika garden- gugaon , gurgaon","Contact No : 9899435585, 0124, 3254525,",Contact Person : m.r. shrama
MANN INTERNATIONAL INDIA PVT. LTD.,"606- sector-14- gurgaon - 122001 , gurgaon","Contact No : 9810899931, 124, 2325146,",Contact Person : mr. m mann
AXPRESS LOGISTICS INDIA PVT LTD,"plot no 404 gurgaon , gurgaon","Contact No : 9466350733, 7428075116, , 7428075116",Contact Person : j s bhardwaj
INDO EXPRESS,"b 105-� sector-14 gurgaon- delhi -122001 , gurgaon","Contact No : 9968795545, 9891795545, 011 , 32545545,",Contact Person : irshad khan
VIJAY LOGISTICS PVT . LTD.,"nh 8- bilaspur chowk�gurgaon- delhi -121200 , gurgaon","Contact No : 9354555601, 9354555602, 0124 , 2279240, 0124 , 2279241,",Contact Person : mukesh
OM SHANTI CRANE SERVICE,"37- mile stone- n h 8- khandsa chowk- gurgaon , gurgaon","Contact No : 9999111192, 0124, 2373352,",Contact Person : yogender singh
AXPRESS LOGISTICS INDIA PVT LTD,"plot no 404 gurgaon , gurgaon","Contact No : 9466350733, 7428075116, , 7428075116",Contact Person : j s bhardwaj
BHARATH SWIFT LOGISTICS PVT LTD,"nh 8- opp haldiram's -near yadav garden karki daula , gurgaon","Contact No : 7503740705, 8295041399, 7503740705",Contact Person : naresh sharma
RAVINDRA RELOCATION ( PACKERS AND MOVERS ),"nr. mata mandir sec- 12- gurgoan , gurgaon","Contact No : 9871234003, ,",Contact Person : vijender singh
NEW BALAJI CARGO CARRIER,"shop no. 2- old gurgaon by pass- sec-17- dav public school- nr. katariya chowk- gurgaon , gurgaon","Contact No : 9313135848, ,",Contact Person : wazir sharma
R. K. CRANES PVT. LTD.,"pataudi road- village garoli khurd- gurgaon , gurgaon","Contact No : 9811300735, ,",Contact Person : mr. jagdeep singh
KAILASH LOGISTICS,"plot no. 586- satguru enclave- carterpuri road- opp. maruti gate no. 2- gurugram. haryana , gurgaon","Contact No : 9310046611, 8383068193, 9310046611",Contact Person : s.s.choudhary
CTI SHIPBROKERS INDIA PVT LTD,"enkay centre�gurgaon- delhi -122001 , gurgaon","Contact No : , 0124 , 4646946, 0124 , 4646947,",Contact Person : prashant
ANUBHAV RELOCATION PVT. LTD.,"3060/31- vishnu garden , gurgaon","Contact No : 9310444085, ,",Contact Person : manoj chauhan
RAJ BALA CAR CARRIER TRANSPORT,"office no. 77 & 78- opposite super on honda showroom- main sohna road- rajiv chowk� gurgaon- delhi -122001 , gurgaon","Contact No : 9711419067, ,",Contact Person : sandeep sehrawat
IOTA ENGINEERING CORPORATION,"opp. plot no. 127- udyog vihar- phase-i- dundahera- gurgaon - 122016 , gurgaon","Contact No : 9315873177, ,",Contact Person : mr. inder singh
WHITE RIVER INSURANCE,"o. e20- sudhant arcade- sushant lok 1- b block- gurgaon - 122002 , gurgaon","Contact No : , 124, 4240094,",Contact Person : mr. sam
CARGO PLAN INTERNATIONAL INDIA PVT. LTD.,"no. 14/2- 1st floor� old delhi - gurgaon road gurgaon- delhi -122001 , gurgaon","Contact No : 9958006163, 0124 , 4824500,",Contact Person : NULL
NATIONAL PACKERS AND MOVERS,"sheetla mata mandir road plot no 127 opp utsav garden gurgaon 122001 , gurgaon","Contact No : 9891684256, 01243262194,",Contact Person : narender sharma
GAYATRI LOGISTICS,"shop no-06-laxman vihar- dhanwapur road- sector 4 gurgaon. nr cca international school , gurgaon","Contact No : 9871006409, 9205534928, 9871006409",Contact Person : sanjeev pandey
ARAMEX COURIER,"plot no. 591� udyog vihar- phase 5�gurgaon- delhi -122001 , gurgaon","Contact No : , 011 , 39419900,",Contact Person : sonu lamba
GRACE RELOCATIONS PVT LTD,"plot no. 59- udyog vihar phase i gurgaon 1220016 , gurgaon","Contact No : 8377007437, 01242346666,",Contact Person : rs verma
H2H PACKERS AND MOVERS,"plot no.50-gaushsla road .palam vhihar exton..-gurgaon , gurgaon","Contact No : 9990411921, 9313187763, 9990411921",Contact Person : pramod bhardwaj
ALAM CRANE SERVICE,"dundahera�gurgaon- delhi -122001 , gurgaon","Contact No : 9953921773, 9871741776, ,",Contact Person : alam
V.R.L HOME RELOCATION,"shop no. 31- gali no. 7- near crpf camp- rajeev nagar- gurgaon - 122001 , gurgaon","Contact No : 9999918172, 124, 3254153,",Contact Person : mr. suresh
GROUP CONCORDE,"no 189- udyog vihar- phase iv- gurgaon - 122001 , gurgaon","Contact No : 9873561737, 124, 4234000, 4234001, 4234085, 4234086,",Contact Person : mr. vinod kaul
JAI JAGDAMBEY TEMPO SERVICE,"jail road sohna chowk gurgoan , gurgaon","Contact No : 9899727304, 9899727305, 9899727304",Contact Person : 9899727304
BMR CRANES,"no e-51- shopping arcade- sushant lok 1- gurgaon - 122001 , gurgaon","Contact No : 9718545454, ,",Contact Person : mr krishan choudhary
RAJESH CRANE SERVICE,"shop no. 3� vilash pur chowk gurgaon- delhi -122001 , gurgaon","Contact No : 9812890694, 9813837942, ,",Contact Person : rajesh
SHYAM TRANSWAYS INDIA PVT LTD,"c-1- d1- 331-30 feet ganpati honda lane - ashok vihar- phase111 , gurgaon","Contact No : 9894790649, ,",Contact Person : mahender sharma
AKASH PROPERTIES CRANE SERVICE,"main daultabad road�gurgaon- delhi -122006 , gurgaon","Contact No : 9811098078, 9811111147, ,",Contact Person : vikender
BABA BODY WORKS & FABRICATORS,"plot no. 232- najafgarh-gurgaon road- village bajgera- gurgaon , gurgaon","Contact No : 9999453900, ,",Contact Person : mr. virendra singh
AGGARWAL GOODS CARRIER,"gurudwara road sohna mor gurgaon , gurgaon","Contact No : 9266893052, , 9266893052",Contact Person : suresh agggarwal
EMEDITEK SOLUTIONS LTD.,"577- udyog vihar- phase-5- gurgaon - 122016 , gurgaon","Contact No : 9958007032, 124, 4466613, 4466600,",Contact Person : ms. neha gupta
DBX LOGISTICS PVT. LTD.,"plot no. - 100- rajesh kataria complex- gurgaon- gurgaon - 122001 , gurgaon","Contact No : 9810411829, 124, 4268345,",Contact Person : mr. vikram kumar
LOGPRO SUPPLY CHAIN SOLUTIONS,"4906 dlf phase 4 , gurgaon","Contact No : 9582185225, 0124, 4074072,",Contact Person : kostubh
H2H PACKERS AND MOVERS,"plot no.50-gaushsla road .palam vhihar exton..-gurgaon , gurgaon","Contact No : 9990411921, 9313187763, 9990411921",Contact Person : pramod bhardwaj
SCHENKER INDIA PVT. LTD.,"office no. 8c- 12th floor� dlf building� - dlf cyber city- phase 2�gurgaon- delhi -122002 , gurgaon","Contact No : , 0124 , 4645000,",Contact Person : christian nebel
SMC INSURANCE CO. LTD.,"shop-16- sector-14- old dlf colony- gurgaon - 122001 , gurgaon","Contact No : 9313987354, ,",Contact Person : mr. suresh kumar
DEV MOVERS & PACKERS PVT. LTD.,"plot no. 17- naval farm- opp. maruti gate no. 2- gurgaon(hr) , gurgaon","Contact No : 9310176111, ,",Contact Person : null
LIFE SPARK SERVICES,"a-603- gulmohar apartment- plot no. 81- sector 56- gurgaon - 122003 , gurgaon","Contact No : 9899976665, ,",Contact Person : mr. aapt dubey
KAILASH LOGISTICS,"plot no. 586- satguru enclave- carterpuri road- opp. maruti gate no. 2- gurugram. haryana , gurgaon","Contact No : 9310046611, 8383068193, 9310046611",Contact Person : s.s.choudhary
GRACE RELOCATIONS PVT LTD,"plot no. 59- udyog vihar phase i gurgaon 1220016 , gurgaon","Contact No : 8377007437, 01242346666,",Contact Person : rs verma
ASHU CRANE SERVICE,"sec-18 - sarshaul more-�nr maruti company opp passco automobile-�palam gurgaon rd-�gurgaon , gurgaon","Contact No : 9811278722, ,",Contact Person :
APOLLO LOGISTICS & PACKERS,"shop no. 15- 1st floor� bhagat singh chowk- sector 5�gurgaon- delhi -122001 , gurgaon","Contact No : 9871155944, 9310116263, ,",Contact Person :
CHIRAG PACKERS & MOVERS,"shop no. 2- sec-12 road behind sheetla mata mandir gurgaon , gurgaon","Contact No : 9999214711, ,",Contact Person : satish
ADITI LOGISTICS,"shop no. 4- 1st floor- street no. 9� nh 8- raj nagar�gurgaon- delhi -122001 , gurgaon","Contact No : 9999515525, 9868722692, ,",Contact Person : rajesh kumar yadav
TRIDEV WORLDWIDE CAR CARRIER,"c-1/e- opp. utsav garden- mata road- near kataria chowk- gurgaon , gurgaon","Contact No : 9311208386, ,",Contact Person : ajay sharma
AGARSAIN PACKERS & MOVERS PVT. LTD.,"plot no.109- sukhbir complex- palam ggn road- dunda-hera- near bajaj showroom- gurgaon , gurgaon","Contact No : 9313046550, ,",Contact Person : ashok agarwal
MAHALAXMI RELOCATION SERVICE,"plot no. 2 gali no. 4- west rajiv nagar- sector 12- gurgaon , gurgaon","Contact No : 9350199414, ,",Contact Person :
INTEREM,"shop plot no. 14-� electronic hardware technology park- sector 34 gurgaon- delhi -122001 , gurgaon","Contact No : 9910488320, 0124 , 4036490,",Contact Person : asit bhatnagar
AXPRESS LOGISTICS INDIA PVT LTD,"plot no 404 gurgaon , gurgaon","Contact No : 9466350733, 7428075116, , 7428075116",Contact Person : j s bhardwaj
EKTA ROAD CARRIER,"2200/7- 1st floor-opp. jewels garden- near atul kataria chowk- mata mandir road- gurgaon , gurgaon","Contact No : 9899662464, ,",Contact Person : yogesh
RAJESH SHARMA CRANE SERVICE,"sector 38- rajiv chowk gurgaon- delhi -122001 , gurgaon","Contact No : 9711564490, ,",Contact Person : rajesh sharma
LUFTHANSA CARGO,"10-tower b- dlf city- gurgaon- phase ii- gurgaon - 122002 , gurgaon","Contact No : , 124, 4888888,",Contact Person : mr. simran chawla
MUNNA CRANES,"imt manesar-�jaipur highway-�gurgaon-�gurgaon , gurgaon","Contact No : 9818046732, ,",Contact Person : NULL
EURO LOGISTICS,"b-5 sai kunj - new palam vihar-3 gurgaon , gurgaon","Contact No : 9811314755, 9311314755,",Contact Person : r. k. kaushik
JAGDEEP CRANE & FORKLIFT SERVICE,"mile stone- khedki dhaula- national highway 8 gurgaon- , gurgaon","Contact No : 9811044661, ,",Contact Person : NULL
A & S GLOBAL FREIGHT SOLUTIONS,"shop no. a26/12a- 2nd floor� phase 1- dlf city�gurgaon- delhi -122001 , gurgaon","Contact No : 9811053991, 0124 , 4300900, 0124 , 4300908,",Contact Person : aarti
AONE NEO CARGO PACKERS & MOVERS,"3-� palam gurgoan road�gurgaon- delhi -122011 , gurgaon","Contact No : 9311086620, ,",Contact Person : devender singh
AXPRESS LOGISTICS INDIA PVT LTD,"plot no 404 gurgaon , gurgaon","Contact No : 9466350733, 7428075116, , 7428075116",Contact Person : j s bhardwaj
EARTH EXPRESS FREIGHT PVT. LTD.,"office no. k 10/47- 1st floor � dlf phase 2�gurgaon- delhi -122001 , gurgaon","Contact No : , 0124 , 4008812,",Contact Person : sanjay
BHARATBANDHUTRANSPORTCOMPANY,"b4 surya vihar opp. police post sector 4 , gurgaon","Contact No : 9212761428, , 9212761428",Contact Person : pop singh yadav
HIDALGO LOGISTICS PVT. LTD.,"unit no. 105- 1st floor- jmd pacific square- sector 15-ii- gurgaon - 122002 , gurgaon","Contact No : 9958026600, 124, 3272220, 3272210,",Contact Person : mr. h. c. kim
NISSIN ABC LOGISTICS PVT. LTD.,"unit no. 222 2nd floor centrum plaza goft course road sec 53 gurugram , gurgaon","Contact No : 8448099017, 8750806501, , 8750806501",Contact Person : jagdish sharma
OM SHANTI CRANES SERVICE,"gurgaon- delhi -122001 , gurgaon","Contact No : , 0124 , 2373352,",Contact Person : NULL
QURESHI CRANE SERVICE,"near surya dharam kanta- acharya puri- gurgaon , gurgaon","Contact No : 9818890052, ,",Contact Person :
XPS CARGO SERVICES,"tci house- 69- institutional area- sector-32- gurgaon - 122001 , gurgaon","Contact No : , 124, 2384090, 2384091, 2384092, 2384093, 2384094,",Contact Person : mr. sanjay johari
PRIORITY CARGO INDIA PVT. LTD.,"udyog vihar� gurgaon- delhi -122016 , gurgaon","Contact No : 8527701100, 9311991839, ,",Contact Person : mahendra singh
HELLMAN WORLDWIDE LOGISTICS (I) PVT. LTD.,"dlf cyber city- building no 9- 4th floor- tower-b- phase-iii- gurgaon - 122002 , gurgaon","Contact No : 9810103874, 124, 4966421,",Contact Person : ms. shivani sharma
TCI GLOBAL,"tci house- 69- institutional area- sec-32- gurgaon - 122007 , gurgaon","Contact No : , 124, 2381603, 2381604, 2381605, 2381606, 2381607, 2384090,",Contact Person : mr. d p agrawal
DOLPHIN COURIERS & CARGO SERVICES,"sco-22- super bazar- red cross market- gurgaon - 122001 , gurgaon","Contact No : 9266114005, ,",Contact Person : mr. malik
HYLINE LOGISTICS PVT LTD.,"697- sector -21 huda gurgaon- , gurgaon","Contact No : 9873785248, ,",Contact Person : rajesh swami
PUNIT EXPRESS,"west rajeev nagar- gurgaon - 122002 , gurgaon","Contact No : 9350365613, ,",Contact Person : mr. grewal
RELIANCE LIFE INSURANCE,"1st floor- jmd regent plaza- mg road- gurgaon - 122022 , gurgaon","Contact No : 9868474485, ,",Contact Person : mr. shrikar mani
BLAZE FLASH COURIERS LTD.,"191- ground floor- phase 1-� vayapar kendra- sushant lok�gurgaon- delhi -122001 , gurgaon","Contact No : 9891127263, 0124 , 4040971,",Contact Person : pramod mishra
KATARIA GOLDEN TRANSPORT,"bilaspur , gurgaon","Contact No : 9638355566, 7359955566, 7359955566",Contact Person : b.s.kataria
RGP TOOLING SYSTEMS PVT. LTD.,"58 km stone- delhi jaipur highway- nh-8- binola industrial area- near a.d.i automotive india pvt ltd- gurgaon - 122416 , gurgaon","Contact No : 9311262228, 124, 3247688, 2018687,",Contact Person : mr. c. v. mourya
DAMCO GLOBAL LOGISTICS,"tower 9 a- 6th floor- dlf cyber city phase iii- gurgaon , gurgaon","Contact No : , 124, 6631284,",Contact Person : NULL
GOURAV TRANS LOGISTIC PVT. LTD.,"shop no. 13 & 14- old delhi road� gurgaon- delhi -122015 , gurgaon","Contact No : 9811111171, 9310111171, 0120 , 4271171,",Contact Person : parmod agarwal
