Transporter,Address,Numbers,Contact Person
OM DEO PACKER & MOVERS,"h.no.3-6-1/4- s.no.4 kkp hyderabad , hyderabad","Contact No : 9390086960, 9374875010, 32570659,",Contact Person : NULL
K. S CARGO & MOVERS,"plot no 895 a b colony kukatpally hyderabad , hyderabad","Contact No : 9393932821, 6309702821, 9393932821",Contact Person : ashish kumar upadhyay
AAR DEE CARGO MOVERS PVT. LTD.,"shop no. 5-35/153/1� k.p.h.b. colony�kukatpally- hyderabad -500072 , hyderabad","Contact No : 9391106859, ,",Contact Person : NULL
BOTHRA ROADLINES PVT. LTD.,"6-231/1/5/2- opp. kukatpally bus depot , hyderabad","Contact No : 9959724656, 23706019, 23816140,",Contact Person : NULL
JAJODIA ROADLINES PVT. LTD.,"p.no.15-7-297/12- begam bazar- hyderabad , hyderabad","Contact No : 9394026849, 9394670303, 24735489, 24601924,",Contact Person :
KAISER PACKERS PVT. LTD.,"6-2-642/12- chintal basthi road opp. shadan college lane khairtabad- hyderabad , hyderabad","Contact No : 9989623790, 9989623791, 9989623792, 040, 40151586,",Contact Person : NULL
METRO PACKERS & MOVERS (REGD.),"10-4-13/11/12/2- masab tank- hyderabad , hyderabad","Contact No : 9346345755, 23316441,",Contact Person : NULL
DELHI RAJASTHAN ROAD WAYS,"komplly , hyderabad","Contact No : 9032630630, 04032562502,",Contact Person : bhagmal
LEO INDIA PACK MOVE (P) LTD.,"8-2-78- p.no.7- old bowenpally- hyderabad , hyderabad","Contact No : 9393231888, 64535911, 27959090,",Contact Person : NULL
ORIENT CARGO MOVERS,"22-7-270/22- nizambagh- diwan devdi , hyderabad","Contact No : 9392094720, 2450472,",Contact Person : NULL
ALLIANCE FREIGHT CARRIER PVT LTD,"4-8-139/1/4 alliance shiv 1st floor panduranga nagar near pillar no 147 behind honda showroom attapur , hyderabad","Contact No : 8121172250, 040, 29803580, 040, 40202860, 8121172250",Contact Person : mahendra pareek
MURTHY CARGO SERVICES,"prakash nagar�begumpet- hyderabad -500016 , hyderabad","Contact No : , 040 , 27763268,",Contact Person : murthy
EVERGREEN PACKERS & MOVERS,"hig-3- ix phase- kphb colony- hyderabad , hyderabad","Contact No : 9849724111, 9866047146, 65908625, 23158625,",Contact Person : ks reddy
PRECIOUS CARRYING CORPORATION LIMITED,"plot no.44- block no.36a- near eto auto nagar- hyderabad , hyderabad","Contact No : 9399920483, 9441239025, 9959887460, 040, 20065025,",Contact Person : p joji prasad
MEGA FREIGHT MOVERS LTD,"sr. no.311&312- bachupally- hyderabad , hyderabad","Contact No : 9391047882, 23043573, 32570603,",Contact Person : NULL
SMS ON WHEEL LOGISTICS PVT. LTD.,"plot no.22- phase-ii- indira colony- vasanthalipuram- near sushma theater- opp. nobel pg college- hyderabad , hyderabad","Contact No : 9392752317, 9848817281, 40, 32582889, 24121344,",Contact Person :
SRI NIVASA ROADWAYS PVT. LTD.,"5-81- moosapet- new goods shed road- hyderabad , hyderabad","Contact No : 9347133001, 23815195, 23818893,",Contact Person : NULL
JASPER INDUSTRIES PVT. LTD.,"ist floor- kairtabad circle- hyderabad , hyderabad","Contact No : 9948298619, 9848091892, 66626666, 66621111,",Contact Person :
CALCUTTA SOUTH TRANSPORT CO.,"dewan devdi�jubilee h.o.- hyderabad -500002 , hyderabad","Contact No : 9346985633, 040 , 24503847,",Contact Person : ramesh
ONE SOURCE LOGISTICS PVT. LTD.,"25-35/10/3- malika arjun nagar- hyderabad , hyderabad","Contact No : 9396917298, ,",Contact Person : NULL
ASIAN PACKERS & MOVERS,"no.5/35/194/4- parsanthi nagar- hyderabad , hyderabad","Contact No : 9347531117, 9390007641, 23720158, 32936452,",Contact Person : NULL
SUBHAM PACKERS & MOVERS,"12-7-20/61/1- moosapet- hyderabad , hyderabad","Contact No : 9391152313, 9346903991, 65582313, 23814973,",Contact Person : NULL
ALLAHABAD DELHI ROAD CARRIERS,"survey no.102- s.no.4- old bowenpally- secunderabad , hyderabad","Contact No : 9392057204, 9849713588, 27750238,",Contact Person : NULL
COASTAL ROADWAYS LIMITED,"r-no.3- premises no.6-36/2- hyderabad , hyderabad","Contact No : 9347738047, 9701874747, 9346802300, 9394594828, ,",Contact Person :
YORK CRANES,"shop no.10- anu shah estate- shapur nagar� jeedimetla- hyderabad -500055 , hyderabad","Contact No : 9000663880, ,",Contact Person : aziz ar ladha
KERALA ROADWAYS LTD.,"p.no.8-284/1- gautamnagar- bowenpally , hyderabad","Contact No : , 27758659, 32999990, 24570567,",Contact Person : NULL
ARC PARCEL SERVICE PVT. LTD.,"22-7-269/1/2- nizam bagh diwan devdi- hyderabad , hyderabad","Contact No : 9246113300, 6671541, 24500410,",Contact Person : NULL
SURAKSHA PACKERS & MOVERS,"3-13-1/6/a- ramnathapur- hyderabad , hyderabad","Contact No : 9394599970, 64559970,",Contact Person : NULL
REACH CARGO MOVERS (P) LTD.,"gp complex- fathe nagar- shivalyam- road , hyderabad","Contact No : 9397187776, 23877775,",Contact Person : NULL
DILIP ROAD LINES,"plot no. a-15� co-operative industrial estate�bala nagar- hyderabad -500037 , hyderabad","Contact No : 9849003047, 9391014315, 040 , 23772534, 040 , 23775664, 040 , 27711276,",Contact Person :
ALLIANCE FREIGHT CARRIER PVT LTD,"4-8-139/1/4 alliance shiv 1st floor panduranga nagar near pillar no 147 behind honda showroom attapur , hyderabad","Contact No : 8121172250, 040, 29803580, 040, 40202860, 8121172250",Contact Person : mahendra pareek
RITU ROADLINES PVT. LTD.,"above rkb show room malakpet hyderabad , hyderabad","Contact No : , 24557547, 48, 32954494, 65797547,",Contact Person : NULL
FRONT LINE PACKERS,"old bowenpally , hyderabad","Contact No : 9347701506, , 9347701506",Contact Person : b.b.singh
ALLIANCE FREIGHT CARRIERS PVT. LTD.,"ist floor- 5-9-220- chirag ali lane , hyderabad","Contact No : 9849017072, 23201580, 30281580, 32574775,",Contact Person : NULL
MAXWELL PACKERS N MOVERS,"8-7-32/15-a- rr distt. old bowenpally secunderabad , hyderabad","Contact No : 9393333009, 32933309,",Contact Person : NULL
TKM GLOBAL LOGISTICS LTD.,"door no. 6-3-853/1- flat no. 308- 3rd floor� meridian plaza�ameerpet- hyderabad -500016 , hyderabad","Contact No : 9949359116, 040 , 23417796,",Contact Person : rahul j. patil
TEJASWNI PACKERS & MOVERS,"p.no.236- vijaya sri colony sahara main road- vanasthalipuram- hyderabad , hyderabad","Contact No : 9347772155, 9392772155, 64582155,",Contact Person : p ram kumar reddy
OM SAI GOODS TRANSPORT,"old feelkhana�begum bazar- hyderabad -500012 , hyderabad","Contact No : 9848158253, ,",Contact Person : anand
UNIQUE TRANSPORT,"hyderabad , hyderabad","Contact No : 9849308690, 27863925, 27863357, 8210008388",Contact Person : NULL
RAJ PACKERS & MOVERS,"1-77/b- moti nagare sewa- x road- hyderabad , hyderabad","Contact No : 9246584962, 9849993476, 23838286, 23838476,",Contact Person : NULL
RAVI CRANES,"no. 6-16/5-kukatpally x roads-� kukatpally- hyderabad -500072 , hyderabad","Contact No : 9440808120, ,",Contact Person : k.v. rao
VJAYA KRISHNA TRANSPORT,"no. 2-d� auto nagar- hyderabad -500070 , hyderabad","Contact No : 9949091080, 040 , 24021080, 040 , 65704401, 040 , 32963989,",Contact Person : shanmuga rao
MFC TRANSPORT PVT LTD,"16-2-738-f-3-1 , hyderabad","Contact No : 9391300211, 7013842137, 9391300211",Contact Person : ramsahay yadav
GLOBE ECOLOGISTICS LTD.,"16-2-703/1/1- ist floor- 104 ms arcade anand nagar- malakpet- hyderabad , hyderabad","Contact No : 9393919251, 040, 24544621,",Contact Person : dk pandey
A-WON PACKERS & MOVERS,"12-5-81- rly. goods shed rd. moosapet- hyderabad , hyderabad","Contact No : 9393554775, 9849039088, 23814706, 23818376,",Contact Person : NULL
APPI REDDY V. - INSURANCE ADVISOR,"flat no. 9� bank of india staffs apartments� - sri nagar colony�ameerpet- hyderabad -500073 , hyderabad","Contact No : 9849699971, ,",Contact Person : appi reddy v.
SHREE GURU KRIPYA ROADLINES,"aram ghar x road opp pillar no. 311 , hyderabad","Contact No : 8885313835, 9885839955, 9885839955",Contact Person : rajkumar
RELIABLE NATIONAL PACKERS & MOVERS,"p.no.8-7-10- shiv sai apts.- old bowenpally , hyderabad","Contact No : 9014698989, 9346050858, ,",Contact Person : NULL
SRI BHAVANI TRANSPORT,"shop no. 1-17124� fathenagar- balanagar jeedimetla- hyderabad -500018 , hyderabad","Contact No : 9246265243, 040 , 23770855, 040 , 23297296,",Contact Person : shivaji kumar
PRC LOGISTICS (P) LIMITED,"16-2-677/2- triumal tower malakpet- hyderabad , hyderabad","Contact No : , 24550572, 24550362,",Contact Person : NULL
JAJODIA PACKERS & MOVERS,"p.no.15-7-297/12- begam bazar- hyderabad , hyderabad","Contact No : 9394026849, 9394670303, 24737487, 24601924,",Contact Person : NULL
SRI SHYAM PACKERS & MOVERS,"2-79/6- ali complex- old bowenpally , hyderabad","Contact No : 9618536055, 9348778455, 32998488,",Contact Person : NULL
INLAND WORLD LOGISTICS PVT LRD,"22-7-269-diwan devdi , hyderabad","Contact No : 8374444302, 7032823756, 8374444302",Contact Person : rajesh singh
LALITHA LOGISTICS AGENCY PVT. LTD.,"p.no.202 golden green erramanzil colony , hyderabad","Contact No : 9246889951, 23302106, 23301046,",Contact Person : NULL
DYNAMIC LOGISTICS OF INDIA,"kaizen mirza white house-sy no.72-house no.1-20-268-opposite:-hockey stadium gate-police line-begumpet-hyderabad , hyderabad","Contact No : 9849405840, 04027841216,",Contact Person : n m vishwekar
HIMALAYA PACKERS & MOVERS,"old bowenpally- secunderabad , hyderabad","Contact No : 9246367055, 64577055,",Contact Person : NULL
SPEED CARGO MOVERS,"kavi commercial complex� - kompally�hakimpet- hyderabad -500014 , hyderabad","Contact No : 9391187346, 8418232527, ,",Contact Person : manohar
LOTUS ROAD TRANSPORT,"opp church muthangi village , hyderabad","Contact No : 9949099117, 04032539117,",Contact Person : ajit bhandari
ANDHRA BANGALORE ROADWAYS PVT. LTD.,"room no.412- sherza estate- hyderabad , hyderabad","Contact No : 9394032885, 24732771, 66624755, 24023193,",Contact Person : NULL
SOUTHERN ROADWAYS LTD.,"plot no.191- phase-ii- ida cherapally , hyderabad","Contact No : 9963430411, 27265129, 27721410, 27261529,",Contact Person : NULL
SOUTHERN ROAD CARRIER LTD.,"plot no.11- block no.35- auto nagar , hyderabad","Contact No : 9391042133, 24021861, 32441667, 24121861,",Contact Person : NULL
AS TRANSPORT PRIVATE LIMITED,"9-127/1/d-2- sd road- sec-3 , hyderabad","Contact No : 9490412834, 27111481, 27111482m 27111484,",Contact Person : NULL
DELHI RAJASTHAN TRANSPORT CO. LTD.,"2-32-151- ram gopalpet- sec-3- hyderabad , hyderabad","Contact No : 9985101193, 66326756,",Contact Person : NULL
BROADWAYS INDIA ROADWAYS CORPORATION,"plot no. 83- door no. 5-35/153/2� prashanthi nagar�kukatpally- hyderabad -500072 , hyderabad","Contact No : 9392457540, 040 , 23720011, 040 , 23720012,",Contact Person : goel
RUPALI TRANSPORT CO. PVT. LTD.,"opp. ap scotor- pctancheru- distt. medak , hyderabad","Contact No : 9849181604, 08455, 286305, 08455, 285305,",Contact Person : NULL
MAXWELL LOGISTICS PVT. LTD.,"surya tower , hyderabad","Contact No : 9347731703, 30622432,",Contact Person : arvind
INTERSTATE (INDIA) PACKERS & MOVERS,"7-74- opp. huda truck parking- mumbai highway road- kukatpally- hyderabad , hyderabad","Contact No : 9347507947, 9849180843, 65156031, 040, 23707947,",Contact Person : NULL
SAFE EXPRESS CARGO,"8-3-302/2- jubilee hills�yousufguda- hyderabad -500045 , hyderabad","Contact No : , 040 , 66511044,",Contact Person : NULL
HARINDRA CARGO CARRIERS P. LTD.,"b-28- laxmi complex- erradda , hyderabad","Contact No : 9246249444, 9392447589, 23817298,",Contact Person :
AKR EXPRESS,"mallaiya complex- 56-57- industrial development area- gandhinagar- opp. bpcl petrol pump- hyderabad , hyderabad","Contact No : 9490747729, 040, 23170014,",Contact Person : NULL
ALLIANCE FREIGHT CARRIER PVT LTD,"4-8-139/1/4 alliance shiv 1st floor panduranga nagar near pillar no 147 behind honda showroom attapur , hyderabad","Contact No : 8121172250, 040, 29803580, 040, 40202860, 8121172250",Contact Person : mahendra pareek
COST LINERS PRIVATE LIMITED,"plot no. 8-77/1/2- 3rd floor sigma pvt iti building opp. parmukh nagar beside hanuman temple isnapur hydrabad , hyderabad","Contact No : 9396145302, , 9396145302",Contact Person : bhagirathi
AERO PACKERS & MOVERS,"p.no.500- road no.500 jubli- hyderabad , hyderabad","Contact No : 9390096567, 9014568159, 9849037996, 9310046610, 9310046611, 9311146611,",Contact Person : NULL
RAHUL TRANSPORT PVT. LTD.- INFRIGHT LOG SOLUTION LTD.,"2-4-97- ramgopalpet- sec-3 , hyderabad","Contact No : , 27848181,",Contact Person : NULL
KP CARGO MOVERS,"5-5-35/3- p.no.47- ie kukatpally , hyderabad","Contact No : 9705315948, 9704683187, ,",Contact Person : NULL
SHIFTING EXPERTS 24X7,"mig 1/15- huda colony- mehdipatnam- hyderabad , hyderabad","Contact No : 9989623791, , 9989623791",Contact Person : pradeep giridhar
COMPETENT TRANSPORT P. LTD.,"8-1-62/6- x road- old bowenpally- secunderabad , hyderabad","Contact No : 9989247763, 9391535212, ,",Contact Person : g shanmukha rao
HIND PACKERS & MOVERS,"8-2-82/1- old bowenpally- secunderabad- hyderabad , hyderabad","Contact No : 9949038913, 9849038913, 27952579,",Contact Person : NULL
DR PACKERS & MOVERS,"102- shop no.7- phool bagh- secuderabad , hyderabad","Contact No : 9346072168, 9553281168, 27753974, 27959090,",Contact Person : NULL
A-1PACKERS & MOVERS-,"3-5-55- sumitra nagar- kukatpally- , hyderabad","Contact No : 04023814706, 04023818376,",Contact Person : naveen kumar rajuladevi
ATO (I) LTD.,"esteem villa- 144- vivekanand puram , hyderabad","Contact No : 9490412834, 27111481, 27111482, 27111484,",Contact Person : NULL
SOUTH HARYANA GOODS CARRIERS PVT. LTD.,"22-7-713/2- dewandevdi- hyderabad , hyderabad","Contact No : 9392497000, 32427754,",Contact Person : NULL
JHANU LOGISTICS LTD.,"godown no. 44/45- g.p. complex�fathe nagar- hyderabad -500037 , hyderabad","Contact No : 9849811064, ,",Contact Person : NULL
CHENNAI PACKERS & MOVERS,"5-35-140- prasanthi nagar- kukatpally , hyderabad","Contact No : 9989124011, 9652224011, 9000220839, 9840311011, ,",Contact Person : NULL
ANDHRA EXPRESS SERVICE PVT. LTD.,"door no. 5-3-624� shankar bagh�begum bazar- hyderabad -500012 , hyderabad","Contact No : , 040 , 24603641, 040 , 24603642,",Contact Person : NULL
S.K. SERVICES,"4-12-931- akbar arcade complex� auto nagar- hyderabad -500070 , hyderabad","Contact No : 8686344000, ,",Contact Person : uttam
STRIDE EXPRESS PVT. LTD.,"c-28- co.op. ind. estate- balanagar- hyderabad , hyderabad","Contact No : , 23774515, 32960744,",Contact Person : NULL
SOUTHERN PACKERS & MOVERS,"sri sai enclave- old bowenpally- secunderabad , hyderabad","Contact No : 9949514692, 9347838083, 32423414,",Contact Person : NULL
ALLIED LEMUIR,"door no. 11-6-56� kukatpally�moosapet- hyderabad -500018 , hyderabad","Contact No : 9963993919, 040 , 23771034, 040 , 23771032, 040 , 23771032,",Contact Person : venkatesh
ABR CARRIERS PVT. LIMITED,"304- brindavan comm. cmpl. hyderabad , hyderabad","Contact No : 9347319873, 9951593671, 23387670, 391788973,",Contact Person :
SUNRISE PARIVAHAN PVT. LIMITED,"d.no.16-20-705/28- mumtaz college road- above uco bank- 3rd floor- malakpet- hyderabad , hyderabad","Contact No : 9966660373, 9396660373, 9392322899, 040, 24552080, 35322899,",Contact Person : sandeep bhuriya
AMB PACKERS & MOVERS,"p.no.130- asbesto hills colony- kukatpally , hyderabad","Contact No : 9392693605, 9391029624, 9391022951, ,",Contact Person : NULL
R.S.N. MURTHY,"parimala ratna vihar apartments�saroor nagar- hyderabad -500035 , hyderabad","Contact No : 9963006999, ,",Contact Person : murthy
KAMAL SHIPPING SERVICES PVT. LTD.,"room no. 112- 1st floor� bhuvana towers� - sd road�secunderabad h.o.- hyderabad -500003 , hyderabad","Contact No : 9391054021, 040 , 27810605, 040 , 27895289,",Contact Person : k.r. nair
ASHOKA PACKERS & MOVERS,"309- 317- kabra complex- mg , hyderabad","Contact No : 9000809809, 9885121255, 9395327055, ,",Contact Person : NULL
SRI SAI RAM CRANE SERVICES,"block no. 3- house no. 109- srikalyan complex- miyapur- hyderabad - 500049 , hyderabad","Contact No : 9849644399, 40, 23044129,",Contact Person : mr. suresh
AMV PACKERS & MOVERS,"p.no.290- dil sukh nagar- hyderabad , hyderabad","Contact No : 9885746850, 24035851, 24045851,",Contact Person : NULL
INDIAN FREIGHTWAYS PVT. LTD.,"5-2-200/20- new osmangunj- hyderabad , hyderabad","Contact No : , 24600170, 24600868, 32947541,",Contact Person : NULL
ANS PACKERS & MOVERS,"2-40- ist floor opp. style spa furniture- near kothaguda x road high tech city hyderabad , hyderabad","Contact No : 9848248429, 9849199766, 040, 32582306,",Contact Person : shafiq
SUPER SPEED PACKERS & MOVERS,"near gori nagar old bowenpally , hyderabad","Contact No : 9502061453, 54, 32591651,",Contact Person : NULL
MULTY MODES TRANSPORT P. LTD.,"16-2-701/614b- 2nd floor- malkpet- hyderabad , hyderabad","Contact No : , 32941100, 46137100,",Contact Person : NULL
MANGALAM PARIVAHAN PVT. LTD.,"16-2-705/29/1 a & b- sbl estate- hyderabad , hyderabad","Contact No : 9346317923, 9391042337, 24550936, 32958709,",Contact Person :
THE HINDUSTAN CORPN. PVT. LTD.,"1-2-3- domalguda- hyderabad , hyderabad","Contact No : 9397393276, 23223949,",Contact Person : NULL
AIRO SERVICES,"kushaiguda- hyderabad -500062 , hyderabad","Contact No : , 040 , 27125369,",Contact Person : NULL
ANITA CRANE SERVICE,"3-� shapurnagar main road�jeedimetla- hyderabad -500055 , hyderabad","Contact No : 9849051131, 9246371132, 040 , 23092501,",Contact Person :
YOURAJ FORWARDING AGENCIES PVT. LTD.,"medchal check-post-opp.-goel petrol pump-secunderabad , hyderabad","Contact No : 6394444965, 9454671052, 9454671052",Contact Person : sanjay upadhyay
ASSOCIATED ROADWAYS PVT. LTD.,"201- altos a & m trade centre- hyderabad , hyderabad","Contact No : 9848020121, 27643511, 27643512, 27643513,",Contact Person : NULL
HANUMAN MINI TRANSPORT,"3-8-2/6- old c.post chintalkunta- hyderabad , hyderabad","Contact No : 9396633445, 9848051372, 9246177888, 24022392,",Contact Person :
DECCAN CARGO DERVICE,"23-43/6 sr residency jyothinagar ashok nagar rc puram hderabad , hyderabad","Contact No : 9320204111, 9321535400, 9391032887,",Contact Person : mohammad bhai
KERLA ROADWAYS LTD.,"old feelkhana- hyderabad , hyderabad","Contact No : 9440065779, 27849753,",Contact Person : NULL
ALL INDIA FAST CARRIERS,"shop. no. 48/63 obnic.-1 ram reddy nagar idpl colony chintal hydrabad , hyderabad","Contact No : 9394016044, 9989840017, ,",Contact Person : prem chand suthar
ACM CARGO MOVERS PVT LTD,"16-2-705/9/11/a- 1st floor vasavi bank h.o. building , hyderabad","Contact No : 9347041890, 04024552402,",Contact Person : surendra yadav
SRI GANESH ASSOCIATES,"shop no. 414- 4th floor� kothapet- hyderabad -500035 , hyderabad","Contact No : 9248050309, 7799365656, ,",Contact Person : harish kumar
STC TRANSPORT PVT. LTD.,"near jaya bharti garden- kkp , hyderabad","Contact No : , 23818501,",Contact Person : NULL
SRB LOGISTICS (P) LTD.,"p.no.3- b.no.6- auto nagar- hyderabad , hyderabad","Contact No : , ,",Contact Person : NULL
NITCO ROADWAYS PVT. LTD.,"plot no. 13� co-operative industrial estate- gandhi nagar�balanagar township- hyderabad -500037 , hyderabad","Contact No : 9391378640, 9848032045, 040 , 23080008, 040 , 64541272,",Contact Person : sandeep sethi
PRAGATI ROAD CARRIERS,"door no. 14-1-185- 1st floor� sitarampet- mangalhat�hyderabad g.p.o.- hyderabad -500001 , hyderabad","Contact No : 9290258052, 9440806271, 040 , 24653512,",Contact Person : h.p. tripati
WRITER RELOCATIONS,"door no. 6-56/2/1� bala nagar- hyderabad -500037 , hyderabad","Contact No : 9160017419, 040 , 23771678, 040 , 23771708, 040 , 23771834,",Contact Person : sumith
YUKTEE PATEL TRANSPORT COMPANY PVT. LTD.,"malakunta paramount complex- goshamehai , hyderabad","Contact No : , 24615166, 24732540,",Contact Person : NULL
ASHWINI ROADLINES,"5-6-137/6/il dayar hyderabad , hyderabad","Contact No : 9347462138, 9393966178, ,",Contact Person :
SOUTHERN CARGO CARRIERS,"lakshmi nivas� - lal bungalow- green lands�begumpet- hyderabad -500016 , hyderabad","Contact No : 9949556547, 040 , 23413561, 040 , 23404428,",Contact Person : praveen kumar agarwal
APS LOGISTICS,"12-2-100/a 1st floor room no. 1 goods shed road moosapet hydrabad , hyderabad","Contact No : 9393711572, 04023861572, 9393711572",Contact Person : shakeel ahmed
JAI HIND LOGISTICS PVT. LTD.,"8-2-82/1- sri sai enclave old bowenpally- behind mahendra reddy garden secunderabad , hyderabad","Contact No : 9849038913, 9949038913, 27952579, 27950277,",Contact Person :
V. KRISHNA MOHAN,"f-1- 3rd floor-� surya towers s.p. road- hyderabad -500003 , hyderabad","Contact No : 9885447031, ,",Contact Person : krishna mohan
TOURIST TRANSPORT SYNDICATES,"door no. 15-9-432� begum bazaar�afzalgunj- hyderabad -500012 , hyderabad","Contact No : 9848922314, 040 , 24601341,",Contact Person : NULL
ANDHRA CRANES,"27-6-1- shop 16/a-� i.d.a. road�jeedimetla- hyderabad -500055 , hyderabad","Contact No : 9849047873, 040 , 45526363,",Contact Person : NULL
ATS ROAD CARRIERS REGD.,"baba apartment unit 1-1st floor opp.line high hospital , hyderabad","Contact No : 9395537583, 9393967583, ,",Contact Person : jai singh
RINKU COMMERCIAL CARRIER PVT. LTD.,"3-6-258/c- himayathnagar , hyderabad","Contact No : 9391049181, 32439181, 66611525,",Contact Person : NULL
UNIVERSAL PACKERS & MOVERS PVT. LTD.,"sneha prabha aprt. tarband bowenpally , hyderabad","Contact No : 9885578166, 9177778166, 65228666, 27752206,",Contact Person : NULL
AGARWAL SHIFTING SOLUTIONS PVT. LTD.,"plot no. 19- h.no. 3-14-43/1- subhodaya colony-� auto nagar madhapur- hyderabad -500081 , hyderabad","Contact No : 9393470144, ,",Contact Person : dilbag chowdhary
KESHAV RAO - INDIA INFOLINE LTD.,"shop no. 82&33- 1st floor- minerva complex� s.d. road- hyderabad -500003 , hyderabad","Contact No : 7702211219, ,",Contact Person : p. keshav rao
QATAR AIRWAYS CARGO SERVICE,"room no. 9- 1st floor- menzies air cargo complex- rgi airport- shamshabad- hyderabad - 500001 , hyderabad","Contact No : 9885288068, 40, 66837000,",Contact Person : mr. mohd. sarif
MLS TRANSPORT,"mythri arcade� - ramgopalpet�nallakunta- hyderabad -500044 , hyderabad","Contact No : 9347501707, 040 , 27845449,",Contact Person : s.k. sajid
RELIABLE ROADWING PVT. LTD.,"22-7-270/10/4- 269/1- nizam bagh , hyderabad","Contact No : 9394537000, 24575613, 24512477,",Contact Person : NULL
ALLIANCE FREIGHT CARRIER PVT LTD,"4-8-139/1/4 alliance shiv 1st floor panduranga nagar near pillar no 147 behind honda showroom attapur , hyderabad","Contact No : 8121172250, 040, 29803580, 040, 40202860, 8121172250",Contact Person : mahendra pareek
SHUBHAM LOGISTICS SERVICES,"flat no 203 sri s.v.sai sreenivasam residency moosapet hyderabad , hyderabad","Contact No : 9849169890, 04023707016,",Contact Person : vinod agarwal
SHAKTI CRANES SERVICE,"no. 9- 4-86/17- salarjung colony- tolchowki road- tolchowki- hyderabad - 500008 , hyderabad","Contact No : 9391044656, 40, 23520531,",Contact Person : mr. akhill ahmad
GLOBE INTER NATIONAL PACKERS & MOVERS,"8-5-1- old bowenpally- secunderabad , hyderabad","Contact No : 9949026161, 9346303407, ,",Contact Person : NULL
HINDUSTAN CARGO LTD.,"302 galada techno police beside pantaloon lane begam pet- hyderabad - 500016 , hyderabad","Contact No : 9490726045, 40, 64610312, 64610315, 64610311,",Contact Person : mr. j. y. sastry
MEDIMAC PACKERS & MOVERS,"19-2-224/5- beside regal weigh bridge- opp. zoo park- ramnaspura road- bahadurpura- hyderabad , hyderabad","Contact No : 9347040718, 9392614442, 9395351716, 24464497, 24479358, 32572342, 32579495,",Contact Person : ateeq ahmed
SRI MEHTA ROADLINES PVT. LTD.,"2-79/3- ali complex- old bowenpally- secunderabad , hyderabad","Contact No : 9849034280, 9395317446, 9347252785, 9396707449, 27752785, 27755531, 65217446,",Contact Person : jaipal c mehta
AMWAY HOME PACKERS & MOVERS,"p.no.2- jaya enclave- new bowenpally , hyderabad","Contact No : 9951293511, 9676188199, 32562132, 3262133,",Contact Person : NULL
YADAV PACKERS & MOVERS,"vanita housing society- old bowenpally , hyderabad","Contact No : 9396709324, 9949340486, 32994796,",Contact Person : NULL
ATS ROAD CARRIERS,"no. 1- 1st floor� baba apartments� - block no. 1- raju colony road- vinayak nagar�bala nagar- hyderabad -500042 , hyderabad","Contact No : 9395537583, 040 , 23771184,",Contact Person : anil athwal
AGARWAL MOVERS INDIA,"shop no. 3 & 5� old bowenpally�bowenpally- hyderabad -500011 , hyderabad","Contact No : 9959706149, 9346661361, ,",Contact Person : narendra singh
AYYAPPA CRANE SERVICES,"hitech city- hyderabad -500034 , hyderabad","Contact No : 9848340664, ,",Contact Person : m. anjaneyulu
SAI LOGISTICS OF INDIA,"11-20-32/306 huda complex kranthi harika apmt saroor nagar hyderabad , hyderabad","Contact No : 09391084719, 040, 24054719,",Contact Person : sabha shankar yadav
JSTC LOGISTIC P. LTD.,"202- 2nd floor- chenoy trade centre- hyderabad , hyderabad","Contact No : , 66325407, 66325408, 66325400,",Contact Person : NULL
I G C LOGISTICS,"vanasthalipuram , hyderabad","Contact No : 9248068060, 04024128060,",Contact Person : naveen kumar
B SPEED PACKERS & MOVERS,"kothapet- dilsukh nagar- hyderabad , hyderabad","Contact No : 9849378000, 9959678000, 9949778000, 65307800,",Contact Person : NULL
VRH LOGISTICS PRIVATE LIMITED,"h.no. 16-2-705/28 mumtaz collage road andhra colony malakpet hydrabad , hyderabad","Contact No : 9966181315, , 9966181315",Contact Person : rakesh sharma
NEHRA CARGO MOVERS,"room #4- 1st floor- sri sai building- #10-1-69- pipline road fathe nagar- hyderabad -500037 , hyderabad","Contact No : 9440880728, ,",Contact Person : NULL
VIJEKA LOGISTICS PVT LTD,"shop no 7 survey no 844 beside ganesh weigh bridge medchal checkpost medchal , hyderabad","Contact No : 9848825025, 6309525025, 9848825025",Contact Person : gaurav gupta
KRANTI ROAD TRANSPORT PVT. LTD.,"p.no.1- block no.34- autonagar- hyderabad , hyderabad","Contact No : , 65901555, 65909555,",Contact Person : NULL
GANPATI ALLIED PICK & FORD,"old bowen pally , hyderabad","Contact No : 9347929401, , 9347929401",Contact Person : praveen kumar
ASSOCIATED ROAD CARRIERS LIMITED,"5-9-191- chiragali lane- hyderabad , hyderabad","Contact No : , 23387861, 23387762, 23387673, 32919514, 8222922093",Contact Person : NULL
SRI SAI RAJ TRANSPORTS,"d. no 12-7-20/64/2 moosapat , hyderabad","Contact No : 9848290502, 8374290502, 9848290502",Contact Person : balraj
ORIENTAL PACKERS & MOVERS,"2nd floor- bharani complex- minister road , hyderabad","Contact No : 9989021133, 9392438413, 66320433, 66320455,",Contact Person : NULL
J.P. SARDA AND ASSOCIATES,"504-� raghava ratna towers� - chirag ali lane�abids- hyderabad -500082 , hyderabad","Contact No : 9885774222, 040 , 30682914,",Contact Person : jai prakash sarda
