Transporter,Address,Numbers,Contact Person
ASHOKA ROADLINES,"delhi meerut road- opp. indo bulgar food ghaziabad , ghaziabad","Contact No : 9810056996, 9711307501, 0120, 2834946, 0120, 2834750,",Contact Person : ranbir singh gola
C.F.C .TRANSPORT COMPANY,"shop no .18- aggarwal market opp.telephone exchange- up border , ghaziabad","Contact No : 9811232873, 01202623393,",Contact Person : ranbir vadhera
JCM LOGISTICS,"1st floor shiva compound delhi up border gzb. , ghaziabad","Contact No : 8826049054, 9999748144, 8800191614, , 9999748144",Contact Person : abhilash sheoran
SRN CARGO AND LOGISTICS,"e-13/b-kadkad model- site-4-industrial-area-shahibabad-dist.ghaziabad(up) , ghaziabad","Contact No : 9315535949, 9350826384, 9810638401, , 9350826384",Contact Person : shailesh kumar
SHI LOGISTICS,"nitco wali gali chikamberpur sahibabad ghaziabad , ghaziabad","Contact No : 7042362143, , 7042362143",Contact Person : bijender verma
SUNNY TEMPO TRANSPORT,"opp. teliphone exchange .up delhi border , ghaziabad","Contact No : 9999983743, 9810773949,",Contact Person : sunny nayyar
MOGA CULCATTA ROADWAYS(REGD.),"near mata mandir po. chikamberpur , ghaziabad","Contact No : 9811709255, 22623398,",Contact Person : hardev singh
NATIONAL TRAILOR SYNDICATE.,"320- 3rd floor apsara cinema complex up border gaziabad , ghaziabad","Contact No : 9810946432, 9350151482, 9350406572, , 9810946432",Contact Person : naresh kumar solanky
RM TEMPO TRANSPORT COMPANY,"d-31- nirmal ashray- accheja dadri- g.b. nagar , ghaziabad","Contact No : 9654335579, 9717979009, , 9654335579",Contact Person : ved prakash
NAV DURGA TRANSPORT CO.,"ghaziabad , ghaziabad","Contact No : 9346610453, 9313256924, 0120, 2610088,",Contact Person : dalvir singh
SAIFI GOLDEN CARGO & LOGISTICS,"68-a vrindavan garden up border , ghaziabad","Contact No : 8802704092, 7533006293,",Contact Person : sajid saifi
KAILASH STEEL & ENGINEERING CO.,"468a/3- near punjab expeller compound- sihani chungi- meerut road , ghaziabad","Contact No : 8586923255, 9312788781, 9321756376, ,",Contact Person : mr. dinesh chaudhary
PRAM CRANE SERVICES,"c-81- chikamberpur- up border- ghaziabad - 201006 , ghaziabad","Contact No : 9958855564, 120, 2624484,",Contact Person : mr. lalaji dil bagh rai
BALAJI TRANSWAYS PVT. LTD.,"130-apsara complex-delhi up border-ghaziabad , ghaziabad","Contact No : 9312212077, 9999994750, 01204108077,",Contact Person : vinod goel
JAI SHRI KRISHNA LOGISTICS,"a-4/17-18 sani mandir wali gali rawal pindi garden po.chikamberpur , ghaziabad","Contact No : 8826813924, 7428006957,",Contact Person : ramesh singh
D.S.A. CARGO PACKERS MOVERS,"rastogi compound 1st floor near mata mandir up border , ghaziabad","Contact No : 9560467724, ,",Contact Person : ajay kumar
PACE CARRIERS PVT. LTD.,"sk-5- shastri nagar- ghaziabad , ghaziabad","Contact No : 9810266086, 8588987478, ,",Contact Person : ak gupta
PRAKASH ROAD CARRIERS CORPORATION,"lohia market- 6th mile stone- opp. mata mandir- near dilshad garden metro station- delhi up border- ghaziabad , ghaziabad","Contact No : 9810648575, 9810141575, 9810448575, 9810668575, 1202626575, 4116575,",Contact Person : pradeep lohia
DURGE ROAD LINES,"opp. old tci godown & peer - p.o. chikamberpur up- border ghazibad , ghaziabad","Contact No : 9871442570, 9818852361, ,",Contact Person : r.k. gupta
MAHARASHTRA TRANSPORT CORP.,"near mahavir dharam kanta -g.t road - p.o. chikamberpur- distt. ghaziabad , ghaziabad","Contact No : 9810760293, 9910864838, 9810760293",Contact Person : raj kumar sharma
BHAGWATI CARGO PACKERS & MOVERS,"chuna bhatti road opp. balaji complex- near balalj mandir u.p. border ghaziabad , ghaziabad","Contact No : 9312990306, ,",Contact Person : null
NEW BANSAL ROAD CARRIERS,"near mahavir dharm kanta- shekhawati compound- up border , ghaziabad","Contact No : 9810343118, 9810873321, 0120, 2623764,",Contact Person : yogesh agarwal
CARE PACKERS AND MOVERS,"office no. 23- apsara comlex- p.o. chikamberpur , ghaziabad","Contact No : 9310010241, 01204129241, 9310010241",Contact Person : sudhir goel
SKYWING CARRIERS PVT LTD,"325-3rd floor-apsara complex- up border-ghaziabad , ghaziabad","Contact No : 9350532947, 01202616630,",Contact Person : radhey shyam
DELHI MODI EXPRESS TRANSPORT CO..,"218/14 rawal pindi garden balaji dharam kanta opp patel roadways , ghaziabad","Contact No : 9811198645, ,",Contact Person : vijay
DEV ROAD CARRIERS,"1/55- near surya farm house- sahibabad , ghaziabad","Contact No : 9717337811, 8882401819, 9412127506, ,",Contact Person : ashok sharma
ABHISHEK ROADLINES.,"apasara complex , ghaziabad","Contact No : 9818215879, ,",Contact Person : abhishek
DELHI GUJRAT MAHARASHTRA LOGISTICS,"1st floor- 6th mile stone- bhadana market- ghaziabad - 201001 , ghaziabad","Contact No : 9313648731, ,",Contact Person : mr. satpal choudhary
BHATIA LOGISTICS,"1232 1st floor lal kuwa bs road opp kl steel , ghaziabad","Contact No : 9871254890 93505314, 9811454890, ,",Contact Person : ashok bhatia
NEW KANPUR GOLDEN TRANSPORT CO.,"6th mile stone- up border- opp. mata mandir , ghaziabad","Contact No : 9250888887, 9958270907, 2623028,",Contact Person : jogender singh arora
KATARIYA TRANSPORT COMPANY(GUJRAT)PVT.LTD.,"c-6- rawal pindi garden bihind yuvraj complex u.p.boder , ghaziabad","Contact No : 9312983915, ,",Contact Person : NULL
SAWARIYA SHYAM LOGISTIC EXPRESS SERVICE,"a-114/1 virndavan garden near janakpuri gurudwra sahibabad ghaziabad , ghaziabad","Contact No : 7428878388, , 7428878388",Contact Person : ravi yadav
CTO LOGISTICS PVT LTD,"119 apsara cinema complex- 1st floor- delhi up border , ghaziabad","Contact No : 9818696313, 01202616633,",Contact Person : ramesh gupta
NEWS ROADLINES,"ram prakash building delhi up border po chikamberpur , ghaziabad","Contact No : 9873296967, ,",Contact Person : virender kumar
AGARWAL PACKERS LINK PVT. LTD.,"no. 968- sector - 5- vasundhra- ghaziabad - 201010 , ghaziabad","Contact No : 9811259188, 120, 4212886,",Contact Person : NULL
A.S LOGISTIC SERVICE,"shop no.33 choudhary complex near shani mandir , ghaziabad","Contact No : 9999731881, 9711441888, , 9711446888",Contact Person : jaiparkash
PRAGATI CARGO MOVERS PVT. LTD.,"280 gali no - 6 shivpuri vijay nagar ghaziabad , ghaziabad","Contact No : 9953170167, 9810535344, , 9810535344",Contact Person : pawan kaushik| sushil sharma
MANGALAM PARIVAN PVT.LTD,"r.s. wajwa compound chek post near up.boder , ghaziabad","Contact No : 9810347689, 2620277,",Contact Person : suresh sharma
JAHANVI LOGISTICS,"c- 106- block - c -sahni tower -sec- 5- rajendra nagar-sahibabad , ghaziabad","Contact No : 9211066009, 01204347009, 9211066009",Contact Person : vikash kumar giri
ASHOKA ROAD CARRIERS,"near hanuman mandir & kundan lal petrol pump giani border gt road ghaziabad up , ghaziabad","Contact No : 9312243717, 0120, 2622229, 0120, 2625829, 9312243717",Contact Person : dinesh punjani
RIDHI SIDHI ROADWAYS,"balaji complex- opp. balaji dharam kanta- p.o.chikamberpur- distt. ghaziabad , ghaziabad","Contact No : 9810173577, ,",Contact Person : r.p.sharma
SKYPACK LOGISTICS PVT. LTD.,"plot no. 11- 1 st floor- katori mill compound- g.t.road- mohan nagar- ghaziabad , ghaziabad","Contact No : 9717300098, 0120, 6492249,",Contact Person : NULL
HIMACHAL MAHARASHTRA TRANSPORT CO.,"shop no.3- ist floor shiva compound- main market- po chikamberpur , ghaziabad","Contact No : 9811998452, 9311998452, 9871049736, 8468847736, 0120, 2901800,",Contact Person : ps thakur
MAHARASHTRA TRANSPORT CORP.,"near mhaveer dharm kanta chikamberrpur up border , ghaziabad","Contact No : 9810760293, 9910864838, ,",Contact Person : rajbir sharma
DELHI PUBLIC GOODS CARRIERS (REGD.),"plot no.8 rawalpindi garden up border , ghaziabad","Contact No : 9891483829, 0120, 2624240,",Contact Person : micky rajput
MAHASHAKTI ALL INDIA TRANSPORT COMPANY,"shani mandir vali gali amit std up border gzb. , ghaziabad","Contact No : 8826388078, ,",Contact Person : mr.amit
SATGURU CARGO MOVER,"209- apsara complex , ghaziabad","Contact No : 9313378713, 9810106155, , 9313378713",Contact Person : dina nath jha
NEW BHAICHARA FREIGHT CARRIERS,"6th milestone-g.t road- u p border-ghaziabad , ghaziabad","Contact No : 9818966338, 01202628144,",Contact Person : puneet verma
P.K. ROADWAYS (REGD.),"shop no.31- 6th mile ston post chikamberpur , ghaziabad","Contact No : 9810053523, 2623525,",Contact Person : sukhwant singh
SUBHASH TRANSPORT CORPORATION,"no. 25- g. t. road- clock tower- opposite punjab national bank ghaziabad , ghaziabad","Contact No : 9818698651, ,",Contact Person : mr. amit chanana
RADHEY CRANE SERVICE,"meerut road near kailash hosipital prem enclave ghaziabad , ghaziabad","Contact No : 9599307965, 7217628323, , 7217628323",Contact Person : pravesh
RASHTRIYA ELECTRICAL AND ENGINEERING CORPORATION,"c- 3- sector- a- 3- tronica city- loni , ghaziabad","Contact No : 8373902498, 9310013075, 9811213075, 23860070, 23863593,",Contact Person : mr. rajeev goyal
TRANSPARENT TRANSPORT OPERANT PVT LTD,"tigri ghaziabad , ghaziabad","Contact No : 8505880700, 9312628055, 8505880700",Contact Person : rajesh dubey
NEW DELHI PATIALA GOODS CARRIERS,"a-35- shyam enclave giani border chikamberpur , ghaziabad","Contact No : 9899346012, ,",Contact Person : harmeet singh
NEW ADARSH TRANSPORT CORPORATION,"1/1 aisha compound loha mandi buland , ghaziabad","Contact No : 9891136868, 9310163144, 9350075027, 9312126570, 0120, 2866808, 2866763, 2804327,",Contact Person : vinod kumar
VARUN PACKERS AND MOVERS,"plot no.226- flat no.s4- sec-4- vaishali , ghaziabad","Contact No : 9891291160, 7835999580, ,",Contact Person : mr. surender
BALAJI TRANSPORT COMPANY,"balaji complex-chuna bhatti road- up border- chikemberpur , ghaziabad","Contact No : 8459672151, 9540731100, 01206546100,",Contact Person : p.k. gupta
AADISHAKTI CARRIERS AND CONTRAORS,"plotno- 178 1st floor loha mandi ghaziabad up. , ghaziabad","Contact No : 768322970, 9818111147, 9871431534, , 7678322970",Contact Person : d .v.singh
GOYAL LOGISTICS,"p.n. 12/28- raj enclave kot gaon kh. 28 ghazibad , ghaziabad","Contact No : 7503332406, 8527838363, , 8527838363",Contact Person : pankaj goyal
CHAUDHARY TRANSPORT COMPANAT,"1213 vivekanand nagar , ghaziabad","Contact No : 9811406809, 9811406448,",Contact Person : ashok sharma
M.A. PACKERS & MOVERS,"rastogi compund- near mata mandir delhi up border p.o. chikamberpur- ghaziabad , ghaziabad","Contact No : 9818602907, 9810884376, ,",Contact Person : d.k. singh
HIMANSHI CARGO MOVERS,"shop no. b-25 new g. d. a. market chiakamberpur , ghaziabad","Contact No : 9718572578, 7065661458, 7065661458",Contact Person : mr. dharmveer
BOMBAY BANARAS TRANSPORT CO.(REGD.),"6th mile ston , ghaziabad","Contact No : 9818146599, 2627750,",Contact Person : davendar bhandari
MARUTI ROAD CARRIERS(REGD.),"balaji compoun chikamberpur up.boder , ghaziabad","Contact No : 9313612273, 2622826,",Contact Person : rajesh mishra
TRIMURTI CARGO MOVERS PVT. LTD.,"105-apsara complex -u.p.border , ghaziabad","Contact No : 9718041466, 0120, 2890045,",Contact Person : ram pal
BIKANER ASSAM ROADLINES INDIA PVT.LTD.,"31- sri nagar near shakti nagar extn. ashok vihar , ghaziabad","Contact No : 011, 23651494, 23651988,",Contact Person : k.s vats
AGARWAL TRANSPORT CORPORATION,"r.no-347-3rd floor -apsara complex-apsara border- ghaziabad , ghaziabad","Contact No : 9971166377, 9312764682, 9350017823, , 9971166377",Contact Person : j.k.pandey
QUICK N SAFE SERVICE PVT. LTD.,"shop no. - e212- ghaziabad - 201001 , ghaziabad","Contact No : 9311614072, ,",Contact Person : mr. prabhat
G.N.LOGISTICS,"shop no.1 1st floor restogi compound gzb. , ghaziabad","Contact No : 9811145181, 8527935181, 9811145181",Contact Person : r.k.singh
KRL TRANSPORT COMPANY,"17/1/13 ram prakash garden g block ram shwarup colony sahid nagar sai ram dharm kanta delhi up border , ghaziabad","Contact No : 9212038015, ,",Contact Person : jamil rahman
HARE KRISHNA HARE RAMA PVT LTD,"149 apsara cinema , ghaziabad","Contact No : 9312222222, 9311222777, 9312222222",Contact Person : naveen aggarwal
NEW BHARAT TRAILER SYNDICATE,"42 shri vishwakarma motar mkt shyam enclave gyani border , ghaziabad","Contact No : 9810194042, 9810094042, , 8767874095",Contact Person : gurpeet singh
JANTA TRANSPORT SERVICE,"plot no-6- khisra no.1603- 1st floor- shop no-1- loha mandi-ghaziabad , ghaziabad","Contact No : 9953264856, 7834914373, 9205716701, 7289911912, , 9953264856",Contact Person : rohit mishra
SHREE RAM LOGISTICS (REGD.),"vijay nagar- ghaziabad- uttar pradesh , ghaziabad","Contact No : 8447373468, , 8447373468",Contact Person : tushar aggarwal
SHAKAMBARI GOODS CARRIER,"plot no 43 gali no 2 chikamberpur , ghaziabad","Contact No : 9891038813, , 9891038813",Contact Person : s. k goyal
NORTH BOMBAY ASSAM ROADLINES(REGD.),"7th mile stone nitco wali gali , ghaziabad","Contact No : 9350703065, 2621206,",Contact Person : a.k. singh
B I C LOGISTICS VENTURES LTD,"6th mile stone po chikamber pur up border , ghaziabad","Contact No : 9999112388, 01204153958,",Contact Person : r b singh
SRC TRANSOLUTIONS,"119- 1st floor steel chamber prakash industrial estate pipe market g.t. road sahibabad ghazibad , ghaziabad","Contact No : 9711837711, 01202637977,",Contact Person : sandeep panday
AKONA ENGINEERING PVT. LTD.,"hycon house- a-455- behind hindon motels- hindon vihar- delhi- merrut road- , ghaziabad","Contact No : 8826697654, 8826697651, 4536715,",Contact Person : mr. nitin joshi
ST PACKERS & MOVERS,"shop no.4- plot no.66- pipe market- gate no.3- sahibabad , ghaziabad","Contact No : 8587031560, ,",Contact Person : ankush aggarwal
GOEL PACKER MOVERS,"shop no. 12 apsara complex up border gzb. , ghaziabad","Contact No : 9910032241, 0120, 4129241, 9310010241",Contact Person : sudhir goel
K MALIK ROADWAYS,"7th mile stone- gt road- opp. giyani gurudwara- giani border- po chikamberpur , ghaziabad","Contact No : 9999700655, 0120, 4110552,",Contact Person : nandan singh
MAHASHAKTI ALL INDIA TRANSPORT COMPANY,"railway road pikhuwa , ghaziabad","Contact No : 9927020701, ,",Contact Person : mr.shankar raj.bansal
PREM OTP,"gwgw , ghaziabad","Contact No : 9887613207, 0147855555, 9887613207",Contact Person : prajapat
MAA DURGA ROADWAYS,"plot no.212 shop no.1 dikhawati compound chikemberpur gzb. u.p , ghaziabad","Contact No : 9311554221, , 9311554221",Contact Person : sanjay kr.
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
HARE KRISHNA HARE RAMA PVT LTD,"149 apsara cinema , ghaziabad","Contact No : 9312222222, 9311222777, 9312222222",Contact Person : naveen aggarwal
HARE KRISHNA HARE RAMA(REGD.),"149- apsara cinema complex- near dilshad garden metro station up border- ghaziabad. , ghaziabad","Contact No : 9311222777, 9350504455, ,",Contact Person : b.m. jaiswal
ALL INDIA CARGO TRANSPORT COMPANY,"gali no.2 near dilshad garden metro station , ghaziabad","Contact No : 9911784400, 9899551419,",Contact Person : kapil garg
USHA ENGINEERINGS,"no. s-70/71- loni road industrial area- mohan nagar- ghaziabad - 201005 , ghaziabad","Contact No : 9818190759, 120, 2658299,",Contact Person : mr. ashu tyagi
RAMA ROADWAYS PVT. LTD,"near apsara complex-up border-sahibabad , ghaziabad","Contact No : 9899899600, ,",Contact Person : himanshu
SUPER LOGISTICS (INDIA),"210 a--apshra complax delhi up border , ghaziabad","Contact No : 8010782485, 01204150438,",Contact Person : jai narayan
TCL LOGISTICS,"plot no.31 shiva compound near kasna golden up border ghazibad , ghaziabad","Contact No : 9818757467, 8287697308, ,",Contact Person : rughbir singh
DELHI UTTRANCHAL GOODS CARRIERS(REGD.),"a-1/4- rawal pindi garden sani mandir wali gali , ghaziabad","Contact No : 9311324056, 4137811,",Contact Person : vimal kumar
YAUNG INDIA ROADLINES,"940-harvanshpura delhi meeruth road ghazibad , ghaziabad","Contact No : 9560327306, ,",Contact Person : raj kumar
BIC LOGISTCIS,"6th mile stone po chikamber pur up border , ghaziabad","Contact No : 9871773999, 01204153958,",Contact Person : rajvir sharma
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
OM TRANSPORT COMPANY,"sihani chungi- meerut road- ghaziabad , ghaziabad","Contact No : 9999561048, 9818645454, ,",Contact Person : gyanendra
UMA ROAD CARRIER PVT LTD,"213-2nd floor-apsara complex , ghaziabad","Contact No : 9971177723, , 9971177723",Contact Person : arvind saini
BGFC MOVERS INDIA PVT. LTD.,"a-3/3- rawal pindi garden- po chikamberpur- sahibabad- ghaziabad , ghaziabad","Contact No : 9810136855, 0120, 2428630 to 60, 120, 2626545,",Contact Person : pankaj aggarwal
JAI BAJRANG CARRIERS,"118-apasra complex up. border , ghaziabad","Contact No : 09811059398, 01202610478,",Contact Person : s.k.goyal
LAKHOTIA TRANSPORT COMPANY PVT LTD,"106- apsara complex - delhi up border ghazibad , ghaziabad","Contact No : 9871141555, 0120, 4124355, 9871141555",Contact Person : niteesh kumar
SUJATA CARGO CARRIERS,"delhi up border road�ghaziabad- delhi -201010 , ghaziabad","Contact No : , 0120 , 2612990,",Contact Person : chirag
OM COMMERCIAL CARRIERS,"vimal compound 6th mile stone delhi up border post office chikambarpur district gzb , ghaziabad","Contact No : 9871452643, 01202613153, 9871452643",Contact Person : keshav sharma
PAL GOLDEN ROADLINES,"c-2/6 rawal pindi garden- chikamaberpur-up border , ghaziabad","Contact No : 9953029808, 7827272095, ,",Contact Person : ak sinha
BALAJI TRANSPORT COMPANY.,"g 40/1- balaji complex- chuna bhatti road-saheed nagar metro gzb , ghaziabad","Contact No : 7053105310, , 8459672151",Contact Person : p.k.gupta
L D ROAD CARRIERS,"shop no. 5 yuvraj complex u.p border , ghaziabad","Contact No : 9350911282, 9810410707, 4108707, 9350911282",Contact Person : ajay sharma
PUNJAB GHAZIABAD GOODS CARRIER (REGD.),"vashno market near raj shri garden opp reliance petrol pump b.s. road lal kaun , ghaziabad","Contact No : 9953650026, 9311797771, 9953110026, 0120, 3290026,",Contact Person : dharamveer singh
SINGHAL PACKERS & MOVERS,"6th- mile stone- opp. mata mandir-chikamberpur , ghaziabad","Contact No : 9810739575, 9810413575,",Contact Person : mr.manoj
VISHAL ENGINEERING CO.,"f-6- udyog kunj- upsidc ind. area- nh-24 , ghaziabad","Contact No : 9891116956, 8506821089, 2761035,",Contact Person : mr. bhagwan das
JAGDAMBA CRANE SERVICE,"1- anand industrial estate- opp. sale tax office- g. t. road- mohan nagar- ghaziabad (u. p.) , ghaziabad","Contact No : 9810300799, 0120 , 2657085,",Contact Person : mr. bhrampal panchal
A.S.TRANS LOGISTICS,"210 a--apshra complax delhi up border , ghaziabad","Contact No : 9818664845, 0120, 4150438,",Contact Person : hukum chand sharma
VRL LOGISTICS LTD.,"plot no.57- near shani mandir- opp. bsnl exchange- up border , ghaziabad","Contact No : 9311679019, 9311476154, ,",Contact Person : mk tripathi
S P GOLDEN TRANSPORT PVT LTD,"333-3rd floor-apsara complex-ghaziabad , ghaziabad","Contact No : 9313245619, ,",Contact Person : gajraj
UNITED PUNJAB GOODS CARRIERS,"near hanuman mandir - kundan lal petrol pump-giani-border p.o.chikamberpur , ghaziabad","Contact No : 9810679429, 01202622229, 9810679429",Contact Person : ashok punjani
BULAND GUPTA TRANSPORT CORPORATIO (REGD.),"6th mile stone chikamberpur , ghaziabad","Contact No : , 2893777,",Contact Person : mukesh rastogi
ALL INDIA LOGISTIC SERVICE,"shop no. 33- chaudhary complex- u.p border- p.o chiammber pur ghaziabad-201006 , ghaziabad","Contact No : 9996966404, 9991117679, 9996966404",Contact Person : transport contractors
VIJAY CRANE SERVICE,"b-27- d1- ashok nagar ghaziabad , ghaziabad","Contact No : , 0120�, �2866512, 2866513,",Contact Person : manoj
KEWAL TRANSPORT COMPAN,"1-jagdish choudhary compound-near shiva compund-up border , ghaziabad","Contact No : 9811091855, 0129, 2224975, 2220632,",Contact Person : n.k.shukla
SHREE SHYAM TRANSPORT CORPORATION,"36a shyam enclave nitco wali gali p.o chikemberpur , ghaziabad","Contact No : 9810909251, +18368086372, 9810909251",Contact Person : mahadev kaushik
SURBHI ROAD LINES,"6th mile stone- deol compound- old seemapuri road- u.p. border- , ghaziabad","Contact No : 9868543335, 9818859577, 0120, 4157181,",Contact Person : t.c. mangal
STAR TRANSPORT CORP.,"121- 1st floor- apsara complex- up border- ghaziabd , ghaziabad","Contact No : 9312092438, 1204236156,",Contact Person : surjeet singh
NEERAJA FREIGHT CARRIERS,"120- 1st floor apsara cinema complex delhi up border distt ghaziabad , ghaziabad","Contact No : 9910224426, 1202629256,",Contact Person : sunil gupta
INDO ASIA PACKERS & MOVERS,"shop no.1 1st. floor restogi compound gzb , ghaziabad","Contact No : 9811145181, 9971757492, 9971757492",Contact Person : r.k.singh
NIRMAL TRANSPORT COMPANY,"6th mile stone near mata mandir- delhi-up border , ghaziabad","Contact No : 9212342300, 9891610955, ,",Contact Person : ashutosh sharma
SIGHAL PACKERS & MOVERS,"6th mile stone- opp. mata mandir up border , ghaziabad","Contact No : 9810739575, 4160575,",Contact Person : manoj lohiya
SHARMA TRUCK SALE,"bagga bhawan� - apsara border- g.t. road�ghaziabad- delhi -201010 , ghaziabad","Contact No : 9310229029, 9211765129, ,",Contact Person : suraj
JAI LOGISTICS,"233- 234- 2nd floor apsara complex delhi up border , ghaziabad","Contact No : 9910622578, , 9313015821",Contact Person : sandeep sharma
SWING INDIA TRANSPORT,"gali no 1-opp. obc bank prahladgarhi-near shaibabad sabji mandi shahibabad ghaziabad , ghaziabad","Contact No : 9289246055, 9718104069, , 9289246055",Contact Person : dharmvir kumar
OM RELOCATION PACKERS & MOVERS(REGD),"c-358 g/3 shalimar garden ext.2 , ghaziabad","Contact No : 09911672586, 09312154198,",Contact Person : anurag
RAJDHANI INTER STATE TRANSPORT CO. (REGD.),"6th mile stone- po chikamberpur- opp. mata mandir- up border , ghaziabad","Contact No : 9311181685, 0120, 2626023, 2627692,",Contact Person : sunil kumar magga
SHI LOGISTICS,"nitco wali gali chikamberpur sahibabad ghaziabad , ghaziabad","Contact No : 7042362143, , 7042362143",Contact Person : bijender verma
MNT TRANSPORT INDIA PVT. LTD.,"shani mandir wali gali- rawal pindi garden delhi-up border , ghaziabad","Contact No : 9310073973, 8882765030, 0120, 2891973,",Contact Person : sudhir kumar choubey
EQUITY LOGISTIC SOLUTIONS PVT. LTD.,"239-apshra complax delhi up border , ghaziabad","Contact No : 9810467113, ,",Contact Person : aditya sharma
VERMA CRANE HIRING,"no. 1/3- ram palace- new arya nagar- meerut road- ghaziabad , ghaziabad","Contact No : 9811019173, 120, 4158755, 2834351,",Contact Person : mr. deepak verma
MAHARASHTRA TRANSPORT CORP.,"near mahavir dharam kanta -g.t road - p.o. chikamberpur- distt. ghaziabad , ghaziabad","Contact No : 9810760293, 9910864838, 9810760293",Contact Person : raj kumar sharma
DARBAR TRANPORT CORPORATION,"a-311- rawal pindi garden opp. telephone exchange delhi up border po chikamberpur , ghaziabad","Contact No : 9873829145, 9873217878, 0120, 2626985, 0120, 2623095,",Contact Person : ravi
BHAGWATI TRANSPORTS,"shop no 12 plot no s-18/5- indu plywood compound site - - industrial area shahiba bad , ghaziabad","Contact No : 7840085254, 870030968, 0120, 4105658, 8700030968",Contact Person : ankit sharma
RAMA TRANSPORT CO.,"6th mile stone up border- opp. mata mandir , ghaziabad","Contact No : 9811420190, ,",Contact Person : shiv kumar
CARGO INDIA,"19/2a� ramkrishna vihar-�gt road- sahibabad ghaziabad- delhi -121002 , ghaziabad","Contact No : 9310079425, 9810079425, ,",Contact Person : ghanshyam gaur
GS ROAD CARRIER,"office no. 6� sahibabad�ghaziabad- delhi -201005 , ghaziabad","Contact No : 9818035532, ,",Contact Person : rajpal
NEW JHARKHAND BIHAR ROADLINES,"a-112/6- birndawan garden nitco wali gali- near azad carrying corporation pvt. ltd. , ghaziabad","Contact No : 9999899388, 9718305449, ,",Contact Person : sonu
SATGURU LOGISTICS SERVICE REGD.,"near toll tax wali gali- gills goods compound delhi-up border , ghaziabad","Contact No : 9350630565, 9911549666, 0120, 2893005,",Contact Person : duryodhan goswami
SUN SHINE CARRIERS,"b-32 shyam enclave gyani border gzb. , ghaziabad","Contact No : 8383072568, 8920602677, 9213166194, 9818355125, , 9136285973",Contact Person : sanjeev kumar abrol
ONS MARITIME PVT LTD.,"ka-333- sec-12- pratap vihar- ghaziabad - 201009 , ghaziabad","Contact No : 8802360567, 120, 2800700,",Contact Person : mr. rahul gupta
AZAD TRANSPORT CO. PVT. LTD.,"c-17- chander nagar- surya nagar sahibabad , ghaziabad","Contact No : 9312950258, 9312459671, ,",Contact Person : dillu chand
JAINA TYERS,"shop no.42- apsara complex delhi up border , ghaziabad","Contact No : 9811199754, 9810368250, ,",Contact Person : ishwar jain
AMIT ROAD CARRIERS INDIA PVT.LTD.,"328. 3rd floor apsara complx u.p boder chikambarpur , ghaziabad","Contact No : 9810509797, 9910509797, ,",Contact Person : sunil
BALAJI CARGO PACKERS & MOVERS,"130- 1st floor- apsara cinema complex-delhi u.p. border- p.o. chikamberpur-ghaziabad , ghaziabad","Contact No : 9312212077, 01204108077,",Contact Person : mahender goel
B.S. CARGO MOVERS,"39-a- shyam enclave-nitco-wali gali -giani -border , ghaziabad","Contact No : 9310168962, 2615605,",Contact Person : yashwant sharma
SUNRISE PACKERS & MOVERS,"atlas compound behind kohli tyre house u.p.broder , ghaziabad","Contact No : 9311506070, 9310506070, ,",Contact Person : mr| vijay
PARAMOUNT CARGO CARRIERS,"144- 1st floor- apsara comolex- delhi u p border- ghaziabad , ghaziabad","Contact No : 9311564224, 9811564224, 9811564225, 1202625588, 2614032, 9311391495",Contact Person : ved prakash sharma
SHRISTI TRANSPORT COMPANY,"6th milestone- opp mata mandir- up border- ghaziabad , ghaziabad","Contact No : 9871207907, 1204150589,",Contact Person : sunil sharma
UNITED SEAIR PVT LTD,"lg cs 23 a � ansal plaza�ghaziabad- delhi -201011 , ghaziabad","Contact No : 9810186275, 0120 , 4104500, 0120 , 4105800,",Contact Person : mr gagandeep singh bahri
STARSHIP LOGISTICS PVT. LTD.,"chamber no. 10- shivalik tower- kaushambi- ghaziabad - 201010 , ghaziabad","Contact No : 9810156872, 120, 4553001,",Contact Person : mr. lalit gupta
BOMBAY BANARAS TRANSPORT CO.PVT LTD,"6th mile stone -near teliphone exchange up border p.o. chikamberpur , ghaziabad","Contact No : 9810031158, 01202627750,",Contact Person : sanjay takkar
REAL PACKERS & MOVERS,"shop no.1- ist floor- rastogi compound near mata mandir up border chikamberpur , ghaziabad","Contact No : 9650225572, ,",Contact Person : rajesh
INDIAN PACKERS ORGANIZATION,"shop no 1 delhi up border ghaziabad , ghaziabad","Contact No : 9310019910, , 9310019910",Contact Person : deepak jindal
C.D ENGINEERING COMPANY,"c-199- bulandshahr road- industrial area , ghaziabad","Contact No : , 2866315, 2866317,",Contact Person : deepak gupta
ADITI EXPRESS CARGO INDIA PVT. LTD.,"6th mile stone behind balaji dharm kanta opp. vtraus chikamberpur delhi-up border , ghaziabad","Contact No : 9015498820, ,",Contact Person : vipin kumar pandey
