Transporter,Address,Numbers,Contact Person
1ST SHIVAM CARGO MOVERS,"sco no.7. shree arihanth building zirakhpur , chandigarh","Contact No : 9417727134, 4647134,",Contact Person : NULL
UPKAR ROADLINES (REGD.),"27- transport area chandigarh , chandigarh","Contact No : 9872997971, ,",Contact Person : NULL
PATEL ROAWAYS LTD.,"44- new timber market chandigarh , chandigarh","Contact No : 9316040552, 4622852,",Contact Person : NULL
SAWRAJ GOODS CARRIER,"sec-26- transport area chandigarh , chandigarh","Contact No : 9417143962, 5006968,",Contact Person : NULL
BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,"sector-139/140- 1st floor- sector 8-c�sector 18d- chandigarh -160018 , chandigarh","Contact No : 9878008892, 0172 , 5072963, 0172 , 5079493,",Contact Person : NULL
AMIT TRANSPORT CORPORATION,"plot no.42- new timber market chandigarh , chandigarh","Contact No : 9316038890, ,",Contact Person : NULL
MAKKAR TRANSPORT COMPANY,"fazilka chungi near varun dham mandir , chandigarh","Contact No : 9988801600, 7837844300, 9988801600",Contact Person : sandeep makkar
BAJAJ PARIVAHAN PVT.LTD.,"booth no.312- opp. p.no.22 transport area chd. , chandigarh","Contact No : 9216319541, ,",Contact Person : NULL
V-EXPRESS,"plot no.8- ind. area panchkula , chandigarh","Contact No : , 3250535,",Contact Person : NULL
UNITED INDIA INSURANCE CO. LTD,"s.c.o. 177-178- sec 8-c- chandigarh - 160017 , chandigarh","Contact No : 9814610829, 172, 2782391, 2548254,",Contact Person : mr. anil grover
DELEX CARGO INDIA PVT LTD.,"no. 181/29 � ind area � i , chandigarh","Contact No : , 0172 , 2637038,",Contact Person : NULL
UPPAR INDIA CARRIER,"opp. acc cement godown dariya chd. , chandigarh","Contact No : 9216333833, ,",Contact Person : NULL
BOMBAY GUJARAT TRANSPORT PVT.LTD.,"18- transport area chandigarh , chandigarh","Contact No : 9316112792, ,",Contact Person : NULL
NEELKHANTH GOODS TRANSPOPRT CO.(REGD.),"319- b.d. colony p.no.24- transport area chd. , chandigarh","Contact No : 9876532447, ,",Contact Person : NULL
HINDUSTAN CARGO CARRIERS,"37- new timber market sec-26 chd , chandigarh","Contact No : 9816641999, 5006985,",Contact Person : NULL
CHANDIGARH ROYAL CARGO CARRIERS,"33- new timber market sec-26- chandigarh , chandigarh","Contact No : 9855478665, 5006786,",Contact Person : NULL
E-MEDITEK TPA SERVICES LTD.,"sco no. 56- 1st floor� sector 30c- chandigarh -160030 , chandigarh","Contact No : , 0172 , 5087212, 0172 , 4466600,",Contact Person : NULL
EXPRESS ROADWAYS PVT.LTD.,"panchkula chandigarh , chandigarh","Contact No : 9317720888, ,",Contact Person : NULL
TDS LOGISTICS SERVICE,"scf-86- phase-6- mohali , chandigarh","Contact No : , 2263589, 2222790,",Contact Person :
PRITISS ENGINEERS,"431- phase 9-� industrial area�industrial area- chandigarh -160002 , chandigarh","Contact No : , 0172 , 2213744,",Contact Person : NULL
JEET ROADWAYS,"near h.p. gas agency darua , chandigarh","Contact No : 9915517966, 6540730,",Contact Person : NULL
PARTONIZE PACKERS & MOVERS,"sco 834. shivalika enclave meni mazra chd. , chandigarh","Contact No : 9316138135, ,",Contact Person : NULL
INTEGRATED RISK INSURANCE BROKREES LTD.,"so. 201- 203- 3rd floor- sector -34- chandigarh - 160002 , chandigarh","Contact No : , 172, 5088888, 2623888,",Contact Person : mr. ranjan chawla
ADMIRABLE EXPRESS,"sco-483-84- 1st floor- sector-35 c- chandigarh - 160035 , chandigarh","Contact No : 9888008661, 172, 5005661, 44, 65718467, 65718468, 65718455, 65718456, 65718459, 65718471, 65718461, 65718462,",Contact Person : mr. piyush bahl
IRC INDIA LTD.,"plot no.28- transport area chandigarh , chandigarh","Contact No : 9357241073, 08877562383, 09386701353,",Contact Person : NULL
TCI FREGHT,"21- transport area chandigarh , chandigarh","Contact No : , 5006117, 3247402, 3240105,",Contact Person :
UNI TRANSPORT (INDIA)PVT.LTD.,"42- timber market sec-26- chandigarh , chandigarh","Contact No : 9316069262, ,",Contact Person : NULL
ADHUNIK PACKERS & MOVERS,"opp. big bazar zirakhpur , chandigarh","Contact No : 9814533433, ,",Contact Person : NULL
RIYA CARGO PACKERS & MOVERS,"office no. 4- palm enclave� shri arihant bhawan zirakpur- chandigarh -300003 , chandigarh","Contact No : 9316220607, ,",Contact Person : manoj bhardwaj
AKASH TRANSLINE,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9316595635, 5006099,",Contact Person : NULL
PRINCE INDUSTRIES,"b1-� industrial area�industrial area- chandigarh -160002 , chandigarh","Contact No : , 0172 , 2225233,",Contact Person : NULL
REETU ROADLINES PVT.LTD.,"312- opp. p. no.22- transport area sec-26 , chandigarh","Contact No : 9316876188, ,",Contact Person : NULL
G M INDUSTRIES,"shop no-38- sec-15d- chandigarh , chandigarh","Contact No : , 0172, 2772238,",Contact Person : NULL
CHANDIGARH BURHANPUR ROADLINES,"shop no.1 transport area chd. , chandigarh","Contact No : 9915801753, 5006833,",Contact Person : NULL
CHANDIGARH EX-SERVICEMAN TRANSPORT COMPANY,"27- transport area sec-26- chd. , chandigarh","Contact No : , ,",Contact Person : NULL
BOMBAY GOLDEN TRANSPORT PVT.LTD.,"4- transport area chandigarh , chandigarh","Contact No : 9356517594, 2790689,",Contact Person : NULL
VARINDRA INDUSTRIES,"f123- phase 8-� industrial area mohali- chandigarh -116018 , chandigarh","Contact No : , 0172 , 2226637,",Contact Person : NULL
QUICK N SAFE LTD.,"plot no. 154� phase 1�panchkula- chandigarh -134109 , chandigarh","Contact No : 9316011626, 9355330366, 0172 , 3263022,",Contact Person :
BAPPU TRANSPORT,"opp. bappudham sec-26 chd , chandigarh","Contact No : 9717143962, 5006968,",Contact Person : NULL
ROYAL ENGINEERS,"sco 1086-87�sector 22b- chandigarh -160022 , chandigarh","Contact No : , 0172 , 2707632,",Contact Person : NULL
AWAGAMAN GOODS CARRIERS (P) LTD.,"20- transport area chandigarh , chandigarh","Contact No : 9316500404, ,",Contact Person : NULL
SUPER FAST CARRIERS,"shree arihanth bhawan amb-chd zirakhpur , chandigarh","Contact No : 9216795410, ,",Contact Person : NULL
ARUN ROADLINES,"near transport complex hello mazra chd. , chandigarh","Contact No : 9878689174, 6957873,",Contact Person : NULL
UNITED INDIA INSURANCE CO.LTD.,"183-185- sectro-17c- chandigarh - 160017 , chandigarh","Contact No : 9878608482, 172, 2775224,",Contact Person : mr. kulwinder singh ahuja
PALAMPUR MANALI TRANSPORT CO.,"14- transport area sec-26- chd. , chandigarh","Contact No : 9216596392, 5006392,",Contact Person : NULL
CHANDIGARH BILASPUR ROADLINES,"322. b.d. colony transport area chandigarh , chandigarh","Contact No : 9417315367, 5006377,",Contact Person : NULL
DOBBA TRANSPORT CO.(REGD.),"p.no.26- transport area chandigarh , chandigarh","Contact No : , ,",Contact Person : NULL
AHUJA FREIGHT CARRIERS (REGD.),"636- near h.p. gas agency dariya chd. , chandigarh","Contact No : 9356356228, 779062328,",Contact Person : NULL
MARUTI EXPRESS PACKERS & MOVERS PVT. LTD.,"sco-7- arihant building� zirakpur- chandigarh -160004 , chandigarh","Contact No : 9357718650, ,",Contact Person : vijaypal singh
CALCUTTA CHANDIGARH TRANSPORT,"35- new timber market. sec-26- chd. , chandigarh","Contact No : 9888161499, ,",Contact Person : NULL
CALCUTTA CARRIER OF INDIA,"near gas agency sec-26 chandigarh , chandigarh","Contact No : 9357068931, 9711817786, 3198931, 01202420389,",Contact Person : NULL
THE NICE CARRIERS,"5- transport area sec-26- chandigarh , chandigarh","Contact No : , 5006688,",Contact Person : NULL
DEEPA TRANSPORT UNION,"sabzi mandi transport area sec-26- chd. , chandigarh","Contact No : 9815060442, ,",Contact Person : NULL
BHORUKA ROADWAYS (I) PVT. LTD.,"scf-267- motor market complex�manimajra- chandigarh -160102 , chandigarh","Contact No : 9356797733, 0172 , 3247748, 0172 , 2738867,",Contact Person : NULL
PRAKASH PARCEL SERVICE,"ind. area phase-1- panchkula , chandigarh","Contact No : 9356527743, 5066014,",Contact Person : NULL
RANA GOODS CARRIERS,"chandigarh ambala road zirakhpur , chandigarh","Contact No : 9855616262, ,",Contact Person : NULL
QUICK SAFE LOGISTICS,"18- sec-26 transport area chd. , chandigarh","Contact No : 9356322237, ,",Contact Person : NULL
SUBROS AND ASSOCIATES,"158- sector 33- chandigarh - 160020 , chandigarh","Contact No : 9216884502, ,",Contact Person : mr. sandeep suri
BLUE CHIP CORPORATE INVESTMENT CENTRE LTD.,"1st floor-� sco-80-81-82- sector 34a , chandigarh","Contact No : , 0172 , 4651075, 0172 , 4651076,",Contact Person : NULL
GLOBE ECO LOGISTICS LTD.,"p.no.5- sec-26- transport nagar panchkula , chandigarh","Contact No : 9646597820, ,",Contact Person : NULL
SOOD GOODS TRANSPORT COMPANY(REGD.),"8- ind area phase-1- chandigarh , chandigarh","Contact No : 9317931725, 5088635,",Contact Person : NULL
BOMBAY SIMLA ROADWAYS (REGD.),"vill- darwa chandigarh , chandigarh","Contact No : 9876700733, ,",Contact Person : NULL
CENTURY GLOBAL LOGISTICS PVT.LTD.,"near acc cement godomn darwa chd , chandigarh","Contact No : 9815603485, ,",Contact Person : NULL
UNION ROADWAYS LTD.,"5- transport area chandigarh , chandigarh","Contact No : 9357760296, ,",Contact Person : NULL
AMAN GOODS CARRIERS,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9780000154, 5074911,",Contact Person : NULL
HARRISONS ENGINEERING INDUSTRIES,"b43- phase 3-� industrial area�industrial area- chandigarh -160002 , chandigarh","Contact No : , 0172 , 2225728,",Contact Person : NULL
ALL INDIA TRANSPORT CARRIERS,"28- transport area sec-26- chd. , chandigarh","Contact No : 9357665317, ,",Contact Person : NULL
NOTHERN CARRIERS PVT.LTD.,"15- transport area chandigarh , chandigarh","Contact No : , 2793679, 5016610, 3256556,",Contact Person :
VARUN INTERNATIONAL LOGISTICS,"guru krupa complex palam enclave zirakhpur , chandigarh","Contact No : 9316160011, ,",Contact Person : NULL
SHIV SHAKTI ROADWAYS,"s.no.1- palam enclave chandigarh road zirakhpur , chandigarh","Contact No : 9803029590, ,",Contact Person : NULL
ECONOMIC SAFE CARGO & MOVERS,"plot no.5. transport area sec-26- chd. , chandigarh","Contact No : 9316517838, 3204838,",Contact Person : NULL
SOUTH LEO PACKERS & MOVERS,"plot no.343- near railway crossing main mazra chd. , chandigarh","Contact No : 9988272510, , 9803544005",Contact Person : NULL
ADVANCE PACKERS & MOVERS,"sco-158- sec45- chandigarh , chandigarh","Contact No : 9815126306, 2606899,",Contact Person : NULL
BEST ROADWAYS LTD.,"sco-17- lst floor amb-chd. road zirakhpur , chandigarh","Contact No : 9216201475, 509977,",Contact Person : NULL
CHET SINGH & SONS,"160- phase-1- industrial area- panchkula- chandigarh , chandigarh","Contact No : , 0172, 2565892,",Contact Person : NULL
SRI BINDARWAN LOGISTICS,"280- ind- area phase-2- panchkula , chandigarh","Contact No : 9779073133, 3262240,",Contact Person : NULL
VINEY ROADLINES,"121- ind. area phase-1 panchkula , chandigarh","Contact No : 9216060835, ,",Contact Person : NULL
ANUJ INDUSTRIES,"plot no-146- industrial area- phase-1- chandigarh , chandigarh","Contact No : 9815040811, 0172, 2655145,",Contact Person : mr sanjeev verma
SUPER SAFE LOGISTICS INDIA PVT.LTD.,"chandigarh ambala road zirakhpur , chandigarh","Contact No : 9915319717, ,",Contact Person : NULL
TCI GROUP,"transport house- 21 transport area- sector - 26- chandigarh - 160019 , chandigarh","Contact No : 9316065881, 172, 2793250, 3244842,",Contact Person : mr. a v bhatt
DELHI MANALI GOODS CARRIERS (REGD.),"booth no.7- transport area sec-26 chd. , chandigarh","Contact No : 9217726085, ,",Contact Person : NULL
ECONOMIC TRANSPORT ORGANISTATION LTD.,"22- transport area- sec-26- chandigarh , chandigarh","Contact No : 9356422843, ,",Contact Person : m.s. jakhar
SHAH TRANSPORT LEASING CORPN.,"palam enclave amb-chd zirakhpur , chandigarh","Contact No : 9814040751, 509551,",Contact Person : NULL
PSR HIGHWAY CARRIERS OF INDIA,"plot no.9- phase-2 ind- area panchkula , chandigarh","Contact No : 9216624121, 6546141,",Contact Person : NULL
CENTRUM,"sco 41-� sector 9 d�madhya marg- chandigarh -160008 , chandigarh","Contact No : , 0172 , 5000194, 0172 , 5000195, 0172 , 5000196,",Contact Person : NULL
AIR TRANSPORT (ASSAM) LTD.,"plot no.33- new timber market chd. , chandigarh","Contact No : 9316882007, ,",Contact Person : NULL
TIVRARGATI TRANSPORT CO.,"26- transport area sec-26- chandigarh , chandigarh","Contact No : 9357006419, ,",Contact Person : NULL
UTTER BHARAT TRANSPORT CO.,"24- transport nagar sec-26- chandigarh , chandigarh","Contact No : 9417317417, 2791022,",Contact Person : NULL
D2D EXPRESS CARGO,"near h.p.gas godown darwa chandigarh , chandigarh","Contact No : 9417200304, 5085012,",Contact Person : NULL
BALAJI TRANSPORT SERVICE,"opp. no.16. showroom sec-26- chd , chandigarh","Contact No : 9888948015, 5006315,",Contact Person : NULL
STAR TRANSPORT CO.,"new timber market chandigarh , chandigarh","Contact No : 9815333316, 5006831,",Contact Person : NULL
VIDHATA TRANSPORT COMPANY (REGD.),"plot no.9- phase-2 ind- area panchkula , chandigarh","Contact No : 9316065758, ,",Contact Person : NULL
LEONORA EXPRESS LOGISTICS PVT. LTD.,"no. 79� nh 2- tribune chowk- industrial area�dakshin marg- chandigarh -160002 , chandigarh","Contact No : 9880940606, ,",Contact Person : NULL
SRI GANESH ROADWAYS,"290- ind. area phase-1- panchkula , chandigarh","Contact No : 9815792575, 2580354,",Contact Person : NULL
EK-ONKAR TRANSPORT COMPANY (REGD.),"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9357116061, ,",Contact Person : NULL
AMRIT SAFE ROADLINES (REGD.),"4- transport area sec-26 chd. , chandigarh","Contact No : 9316033996, 9967655948, 4632731, 22, 66202500,",Contact Person : NULL
LOSISYS INDIA LTD.,"transportarea sec-26- chandigarh , chandigarh","Contact No : , 5006051, 2790331,",Contact Person :
NANDAN CARGO CARRIERS,"6- transport area sec-26. chandigarh , chandigarh","Contact No : 9316021535, ,",Contact Person : NULL
ROYAL LOGISTICS,"42- new timber market- sec-26- chandigarh , chandigarh","Contact No : 9780443055, 9971860497, 9958703055, 1725006255,",Contact Person : sunil beniwal
PUNJAB FREIGHT CARRIERS CARGO (REGD.),"1721- hello mazra chandigarh , chandigarh","Contact No : 9914130931, 6540931,",Contact Person : NULL
RAHILLA TRANSPORT CO.,"opp. acc cement godown dariya chd. , chandigarh","Contact No : 9501468146, ,",Contact Person : NULL
ASSOCIATESD ROAD CARRIERS LTD.,"5- transport area sec-26- chandigarh , chandigarh","Contact No : , 2792740, 4619013, 5006722,",Contact Person :
P & R ENGINEERING SERVICES PVT. LTD,"office no. 7- 2nd floor� sector 35a- chandigarh -160022 , chandigarh","Contact No : , 0172 , 2647937,",Contact Person : NULL
SOUTH BOMBAY FREIGHT CARRIERS,"8- transport area sec-26- chnadigarh , chandigarh","Contact No : 9876378400, ,",Contact Person : NULL
ICICI LOMBARD GENERAL INSURANCE CO. LTD.,"sector 11- press club sector 27c- chandigarh -160027 , chandigarh","Contact No : 9872349830, 0172 , 2650893,",Contact Person : NULL
CITIZEN CARRIERS,"16- transport area chandigarh , chandigarh","Contact No : 9988894948, ,",Contact Person : NULL
DOABA ROADWAYS (CHANDIGARH),"45. new timber market sec-26- chd. , chandigarh","Contact No : 9888899957, 5086573,",Contact Person : NULL
SRI KRISHNA CARGO CARRIERS,"42- new timber market sec-26 chandigarh , chandigarh","Contact No : 9316069262, 5006153,",Contact Person : NULL
CHANDIGARH FARIDABAD TRANSPORT CO.,"shop no.10- opp. truck parking sec-26- chd. , chandigarh","Contact No : 9876090216, ,",Contact Person : NULL
NEW MALWA MOTOR TRANSPORT COMPANY (REGD.),"sec-26- transport area chandigarh , chandigarh","Contact No : 9815859477, 2790277,",Contact Person : NULL
BABA MOHAN DASS TRANSPORT COMPANY,"p.no.5- transport area sec-26 chd , chandigarh","Contact No : 9357933316, 3072816,",Contact Person : NULL
HARJIT ROAD TRANSPORT CORPN.,"p.no.185- ind.area phase-2- chandigarh , chandigarh","Contact No : , 5079505, 5078505,",Contact Person :
BHORUKA LOGISTICS PVT. LTD.,"plot no. 26� transport area�sector 19- chandigarh -160019 , chandigarh","Contact No : , 02250 , 791416, 02250 , 376706,",Contact Person : NULL
CALCUTTA CARRIER OF INDIA,"near gas agency sec-26 chandigarh , chandigarh","Contact No : 9357068931, 9711817786, 3198931, 01202420389,",Contact Person : NULL
CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED,"s.c.o. 2463-2464- ii floor- sector 22 - c- chandigarh - 160022 , chandigarh","Contact No : , 172, 3091212,",Contact Person : mr. shiv kumar
LEISURE FLIES TRAVELS PVT. LTD.,"sco 122-123- second floor- cabin no:57- sec-8-c- chandigarh - 160008 , chandigarh","Contact No : 9814910087, 172, 4620087, 4630087,",Contact Person : mr. kamal rana
WALIA CARGO CARRIERS (REGD.),"8- transport area chandigarh , chandigarh","Contact No : 9417198622, ,",Contact Person : NULL
A SHIV GANGA PACKERS & MOVERS,"2239. mari wala towen mani majra chd. , chandigarh","Contact No : 9316524694, 3249430,",Contact Person : NULL
RAJAT FREIGHT CARRIERS,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9317576144, 5006044,",Contact Person : NULL
HARDIK LOGISTICS PVT.LTD,"639- near h.p. gas godwon darwa chd , chandigarh","Contact No : 9357629724, ,",Contact Person : NULL
CARE INDIA PACKERS & MOVERS,"322- transport nagar sec-26 chandigarh , chandigarh","Contact No : 9417485158, 5085158,",Contact Person : NULL
MITAL TRANSPORT CORPN.,"rig road dariya , chandigarh","Contact No : 9316060036, ,",Contact Person : NULL
UNIQUE CARRIERS PVT.LTD.,"plot no.13- transport area chandigarh , chandigarh","Contact No : 9316023728, ,",Contact Person : NULL
LUCKY TRANSPORT CORPORATRION (REGD.),"near gas agency sec-26 chandigarh , chandigarh","Contact No : 9814418363, ,",Contact Person : NULL
GOLDEN HIGHWAYS GOODS CARRIERS (REGD.),"34- new timber market chandigarh , chandigarh","Contact No : 9316025207, ,",Contact Person : NULL
A-ONE TRANSPORT SERVICE,"38. lnd. area phase-2. chandigarh , chandigarh","Contact No : 9814838541, 4621133,",Contact Person : NULL
WESTERN CARRIERS,"chandigarh ambala road zirakhpur , chandigarh","Contact No : 9316093631, ,",Contact Person : NULL
TEJ CARRIERS & LOGISTICS,"plot no.35- lst floor new timber market sec-26- chd. , chandigarh","Contact No : 9357913488, 5006488,",Contact Person : dalbir singh
NEW KOHLI TRANSPORT (REGD.),"1789- deep complex hello mazra chd , chandigarh","Contact No : , 2650440, 2655728,",Contact Person :
SARAS TRANSPORT COMPANY (REGD.),"transport area chandigarh , chandigarh","Contact No : 9814106299, ,",Contact Person : NULL
PIER CONSULTANTS,"sco 218-219- sector 34-a- near petrol pump- chandigarh - 160022 , chandigarh","Contact No : 9988980097, 172, 4650097,",Contact Person : mr. avtar arora
ARYAN TRANSPORT CO.,"42- new timber market sec-26 chandigarh , chandigarh","Contact No : 9815598998, 5006070,",Contact Person : NULL
AMBEY LOGISTICS,"sco-867- cabin no.20-21 nack market main mazara , chandigarh","Contact No : 9217532922, 4678384,",Contact Person : NULL
LALJI MULJI TRANSPORT PVT.LTD.,"plot no.5. transport area sec-26- chd. , chandigarh","Contact No : 9317890123, 5006710,",Contact Person : NULL
SAVANI TRANSPORT COMPANY LTD.,"26- transport area chandigarh , chandigarh","Contact No : , 2793219, 5006219,",Contact Person :
JASROTIA TRANSPORT CO.,"chd-amb. road zirakhpur , chandigarh","Contact No : 9815174537, 6533469,",Contact Person : NULL
BANSAL ROADWAYS (REGD.),"20- transport area chandigarh , chandigarh","Contact No : 9356041755, ,",Contact Person : NULL
HIMACHAL FREIGHT CARRIERS (REGD.),"p.no.312. opp. 23- transport area chd , chandigarh","Contact No : 9417307359, 2792065,",Contact Person : NULL
JAI BAJRANG TRANSPORT CO.,"819- ind. area phase-2 chd. , chandigarh","Contact No : 9779260111, ,",Contact Person : NULL
SHREE KRISHNA PACKERS & MOVERS,"2237- 1st flore- pipali wala town- manimajra- nr- four dhaba , chandigarh","Contact No : 9988924551, 9023785635, 0172, 6534551,",Contact Person : krishan kumar
IND-NEP TRANSPORT SERVICE,"opp- acc cement godown dariya chd. , chandigarh","Contact No : 9316812289, ,",Contact Person : NULL
MALKIT CRANE SREVICE,"302-� new motor market manimajra- chandigarh -160001 , chandigarh","Contact No : 9814473884, 0172 , 2735840,",Contact Person : NULL
HARYANA RAIPUR TRANSPORT COMPANY,"scf- 162- top floor back side grain market sec-26- chd , chandigarh","Contact No : 9316125259, ,",Contact Person : yadvinder waraich
MALIK TRANSPORT COMPANY,"42- new timber market sec-26 chandigarh , chandigarh","Contact No : , 3264059, 3044059, 5006259, 9215161351",Contact Person :
PUREX LOGISTICS SERVICES,"no-42- new timber market- sec-26- chandigarh , chandigarh","Contact No : 8800780956, 7307242007, 8968687221, ,",Contact Person : hemant sharma
MASTER BASE INFRASTRUCTURE LTD,"sco-14- 2nd floor- cabin no. 1-2- mohali sas nagar- chandigarh , chandigarh","Contact No : 9914716613, 0172, 5063613,",Contact Person : kishan
MADAAN ROADLINES,"641- h.p. gas godown road darwa- chd. , chandigarh","Contact No : 9216300955, ,",Contact Person : NULL
THREE STAR TRANSPORT CARGO LOGISTICS,"1790- deep complex hello mazra chandigarh , chandigarh","Contact No : 9356528187, ,",Contact Person : NULL
GLOBE CARRIERS,"p.no.14- phase-1- ind. area panchkula , chandigarh","Contact No : 9316088321, ,",Contact Person : NULL
CARGO CARRIERS INDIA (REGD.),"6- transport area sec-26. chandigarh , chandigarh","Contact No : 9316021535, 2791868,",Contact Person : NULL
EKTA HIGHWAY CARRIERS PVT LTD,"village dariya , chandigarh","Contact No : 9501022831, ,",Contact Person : mr. naresh
COMPETENT SYNERGIES PVT. LTD.,"sco 201-203- sec 34 a- chandigarh - 160022 , chandigarh","Contact No : , 172, 5088888, 2623888, 5089350, 55,",Contact Person : mr. h. s. khurana
SAINATH LOGISTICS,"plot no.390- ind. area phase-2. chd. , chandigarh","Contact No : 9316032839, , 9318044144",Contact Person : NULL
PERFECT LOGISTICS,"opp. mayur hotel zirakhpur , chandigarh","Contact No : 9216284492, ,",Contact Person : NULL
BHARTI AXA INSURANCE CO. LTD.,"sco no. 350-351-352- 1st floor� sector 34a- chandigarh -160034 , chandigarh","Contact No : 9999999999, ,",Contact Person : NULL
DILIGENT FINANCIAL PLANNERS,"sco 3033- 1st floor� sector 22d- chandigarh -160022 , chandigarh","Contact No : 9316310461, 0172 , 4026359,",Contact Person : harpreet singh
AGGARWAL PACKERS & MOVERS,"182/54 ind. area phase-1 chd , chandigarh","Contact No : 9316133628, ,",Contact Person : NULL
CHAMBA SIMLA TRANSPORT CO.,"plot no.31- new timber market chandigarh , chandigarh","Contact No : , 5006329, 5006429, 5006229,",Contact Person :
SRI KRISHNA LOGISTICS INDIA,"p.no.532- near h.p. gas agency dariya chandigarh , chandigarh","Contact No : 9878782525, ,",Contact Person : NULL
BOMBAY BANARAS TRANSPORT CO. PVT.LTD.,"ambala road zirakhpur , chandigarh","Contact No : 9815615208, ,",Contact Person : NULL
UNIFREIGHT INDIA LTD.,"plot no. 517a� village dariya�panchkula- chandigarh -160019 , chandigarh","Contact No : 9355558830, 0172 , 3251672,",Contact Person : r.d. sharma
JALANDER GOLDEN TRANSPORT CO.,"37- new timber market chd. , chandigarh","Contact No : 9316734666, ,",Contact Person : NULL
MALIK CARGO CARRIERS,"9- transport area chandigarh , chandigarh","Contact No : 9814041411, ,",Contact Person : NULL
UNITED SAFE TRANSPORT,"p.no.636- near gas agency darwa chandigarh , chandigarh","Contact No : 9356175230, 9779383775, 9050717915",Contact Person : bablu sharma
UNIQUE CARRIERS PVT. LTD.,"plot no. 13� transport area�sector 26- chandigarh -160026 , chandigarh","Contact No : 9316023728, 0172 , 2790834,",Contact Person : manish
JAI MATA TRANSLINKS CO.,"19- sunrise colony parbhat zirakhpur , chandigarh","Contact No : 9316557059, ,",Contact Person : NULL
NAV BHARAT TRANSPORT,"36- ind. area phase-2- chandigarh , chandigarh","Contact No : 9815678542, ,",Contact Person : NULL
MAA ANNAPURNA TRANSPORT AGENCY,"p.no.9 phase-ll ind. area panchkula chandigarh , chandigarh","Contact No : 9316006336, 5057336,",Contact Person : NULL
NEW UPKAR ROADLINES,"27- transport nagar sec-26 chd , chandigarh","Contact No : 9417382578, 2791896,",Contact Person : NULL
LUCKY CRANE SERVICES,"no. 2� transport area�sector 26- chandigarh -160026 , chandigarh","Contact No : , 0172 , 2792102,",Contact Person : lakhbir singh
SIDDHARTH COURIER & CARGO PVT. LTD.,"scf 6�sector 9d- chandigarh -160009 , chandigarh","Contact No : , 0172 , 2743656,",Contact Person : NULL
LIFE INSURANCE CORPORATION OF INDIA,"h.no. 2373- sec. 50c- bsnl soc.- chandigarh - 160047 , chandigarh","Contact No : 9417602428, ,",Contact Person : mr. bhushan kumar arora
EXPORT CREDIT GUARANTEE CORPORATION OF INDIA LTD.,"1st floor-� p.h.d. chambers� - sector 31a�chandigadh- chandigarh -160031 , chandigarh","Contact No : , 0172 , 5003627, 0172 , 5003628, 0172 , 5003629,",Contact Person : NULL
MUMBAI SOUTHERN ROADWAYS (P) LTD.,"room no.18- shree arihanth bhawan zirakhpur , chandigarh","Contact No : 9316409158, ,",Contact Person : NULL
IPR PACKERS & MOVERS,"5- transport area sec-26- chandi garh , chandigarh","Contact No : 9872964123, ,",Contact Person : rajesh sharma
ANAND ROAD CARRIERS (REGD.),"p/no.5. transport area sec-26 chd. , chandigarh","Contact No : 9316065111, 3047753,",Contact Person : NULL
OMKARA TRANSPORT (P)LTD.,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9356606683, 3079441,",Contact Person : NULL
TCI XPS,"21- transport area sec-26 chandigarh , chandigarh","Contact No : , 2790250, 3244842,",Contact Person :
STAR PACKER & MOVERS,"sco-867- cabin no.20-21 nack market main mazara , chandigarh","Contact No : 9814111993, 5007831,",Contact Person : NULL
CHANDIGARH BOMBAY GOODS CARRIERS,"plot no.4- transport area sec-26 chd , chandigarh","Contact No : 9316124346, ,",Contact Person : NULL
CHANDIGARH MADRAS ROADLINES,"5- transport area chandigarh , chandigarh","Contact No : 9815290911, ,",Contact Person : NULL
ADMIRABLE EXPRESS,"sco-483-84- 1st floor- sector-35 c- chandigarh - 160035 , chandigarh","Contact No : 9888008661, 172, 5005661, 44, 65718467, 65718468, 65718455, 65718456, 65718459, 65718471, 65718461, 65718462,",Contact Person : mr. piyush bahl
BIR TRANSPORT COMPANY,"26- transport area sec-26- chandigarh , chandigarh","Contact No : 9814904326, 4666308,",Contact Person : NULL
CHOUDHARY GOLDEN TRANSPORT,"p.no.9 phase-ll ind. area panchkula , chandigarh","Contact No : 9318572362, ,",Contact Person : NULL
CHAMBA MANDI TRANSPORT (REGD.),"plot no.36- new timber market sec-26 chd. , chandigarh","Contact No : , 5006144, 4645320,",Contact Person :
AMRIT SAFE ROADLINES (REGD.),"4- transport area sec-26 chd. , chandigarh","Contact No : 9316033996, 9967655948, 4632731, 22, 66202500,",Contact Person : NULL
CHIRAG CARGO CARRIERS,"vill-prabhat zirakhpur , chandigarh","Contact No : 8591917799, ,",Contact Person : NULL
KULBINDER MOTORS STORE,"scf 401- new motor market�manimajra- chandigarh -160101 , chandigarh","Contact No : 9815628913, 0172 , 2733458,",Contact Person : NULL
HINDUSTAN TRUCKING COMPANY,"1- transport area sec-26- chd. , chandigarh","Contact No : 9876610467, ,",Contact Person : NULL
