Transporter,Address,Numbers,Contact Person
TCI FREIGHT (PANJIM),"krupa bldg. opp. don bosco school st inez panjim , ponda","Contact No : 8926868333, 3292316,",Contact Person : NULL
B R L LOGISTICS (I) LTD.,"opp. maruti temle ponda , ponda","Contact No : 9320470704, 2313968,",Contact Person : NULL
JAYLAXMI GOODS TRANSPORT CO.,"shop no.7- antruj nagar bazar mol kukrti road ponda , ponda","Contact No : 9822123209, 2315210, 2315150,",Contact Person : NULL
CHOWGULE INDUSTRIES PVT. LTD.,"41/4-�cottoca mola aquem baixo- rawanfond- navelium�salcette- goa -403707 , ponda","Contact No : 9850966995, 0832 , 2765087,",Contact Person : NULL
G & M TRANSPORT CO.,"shop no.g-9- ll- opp. hdfc bank ponda , ponda","Contact No : , 2311484, 3208990,",Contact Person : NULL
INDIA TRANSPORT COMPANY,"near h.p. petrol pump dhaveli ponda , ponda","Contact No : 9422065111, 2315700,",Contact Person : NULL
REACH CARGO MOVERS PVT.LTD.,"shop no.6- curti sadan haveli curti ponda , ponda","Contact No : 9326126686, 2262788,",Contact Person : NULL
WEST COAST CARRIERS,"clasik residency shop no.4 near hotel atish farmagudi ponda , ponda","Contact No : , 2335419, 2335832,",Contact Person : NULL
EXPRESS LOGISTICS,"s-57 pocket b- new gda market up border gzb. , ponda","Contact No : 8750049935, 2317271, 3207981, 8750049935",Contact Person : sourabh
CHOUDHARY CRANE SERVICES,"classic residency- farmagudi- panaji highway�ponda- goa -403401 , ponda","Contact No : 9860391537, 0832 , 2335789,",Contact Person : umedh singh choudhary
KGN TRANSPORT,"usmaniya residency nagamasjid ponda goa , ponda","Contact No : , 3292101, 3208979, 3217686, 9067252323",Contact Person : NULL
ECONOMIC TRANSPORT ORGANISATION,"3- parvati building near old bus stand , ponda","Contact No : , 2313020,",Contact Person : NULL
UNITED LINO AGENCY PVT. LTD.,"chicalim anand towers- international airport road�mormugao harbour- goa -403711 , ponda","Contact No : , 0832, 2542901, 2542928,",Contact Person : NULL
PRIME LOGISTICS,"s.no.1. near moonlight bar nagzar ponda , ponda","Contact No : 9822137833, 3257080,",Contact Person : NULL
SUPER EXPRESS ROADWAYS,"s-8- palmar apprt. near paulo garage altinho mapusa , ponda","Contact No : , 2256425,",Contact Person : NULL
RCI LOGISTICS PVT.LTD.,"g-1- rossan apprtment senta cruz ponda , ponda","Contact No : 9371877640, 2311350, 3226207,",Contact Person : NULL
GOA-BOMBAY ROADLINES,"shop no.7- housing bord ponda , ponda","Contact No : , ,",Contact Person : NULL
BHARAT TRANSPORT CORP.,"shop no.2- yogeshwar building behind sinbal hospital khadapaband , ponda","Contact No : 9822984669, 2318952, 2315010,",Contact Person : NULL
ASSOCIATED CARGO CARRIERS,"shukhsanti niwas off no.1- ground floor st. cruz tisk ponda , ponda","Contact No : 9370275591, 3206140,",Contact Person : NULL
SARASWATI TRANSPORT COMPANY,"gopal niwas no.68- haveli curti ponda goa , ponda","Contact No : , 2316820, 2313646, 3207847,",Contact Person : NULL
UMA TRANSPORT,"opp. juma masjid ponda goa , ponda","Contact No : , 2314692,",Contact Person : NULL
NITCO ROADWAYS P.LTD.,"s-15- phase 1- behind reema house verna industrial estate verna goa , ponda","Contact No : 9370568802, 9841026552, 3226151, 44, 25222496, 25222565, 25222496, 25220441, 25232152, 42167926, 42160370,",Contact Person : NULL
T.T.C. LOGISTICS,"shop no.g-4- shakti aptt. naga masjid curti ponda , ponda","Contact No : 9423820934, 3207111, 3218111,",Contact Person : NULL
ROAD FREIGHT CARRIERS,"near hotel atish farmgudi ponda , ponda","Contact No : 9822125651, 2335489,",Contact Person : NULL
UNION ROADWAYS LIMITED,"kanchan ganga building 2nd floor above hotel abhiman tisk ponda , ponda","Contact No : 9326127235, 3214692,",Contact Person : NULL
SKYNET WORLDWIDE EXPRESS,"no. 114- 1st floor� mabai hotel complex- garden square�margo- goa -403601 , ponda","Contact No : , 0832 , 2702761,",Contact Person : NULL
RAUT ROADWAYS,"angond mapusa goa , ponda","Contact No : , 2262388,",Contact Person : NULL
PLANTER AIRWAYS LTD.,"g-3- rossan appratment santha curch ponda , ponda","Contact No : 9890290890, 23199626,",Contact Person : NULL
GOA ROADLINES,"keni wado- near masjid�angod- goa -403507 , ponda","Contact No : , 0832 , 2251088,",Contact Person : gajanan teli
SUGAM PARIVHAN LTD.,"flat no.s-2- sunder niwas 2nd floor near sarsawati temple tisk ponda , ponda","Contact No : 9822115763, 2312743,",Contact Person : NULL
UNIVERSAL PACKWAYS,"h.no.131/12 silva nagar�ponda- goa -403401 , ponda","Contact No : 8605316043, , 7300322630",Contact Person : NULL
TNT INDIA P.LTD.,"plot no.2-144- verna india area goa , ponda","Contact No : , 3268014,",Contact Person : NULL
PRIME LOGISTIC,"shop no 1- nagzar-curti- near moonlight bar & restaurant- ponda�panaji mapusa highway- goa -403401 , ponda","Contact No : 9822106307, 0832 , 3207031, 7069168414",Contact Person : kishor sharma
NEW INDIA ASSURANCE CO. LTD.,"khadpabandh ponda- near dena bank�panaji mapusa highway- goa -403401 , ponda","Contact No : , 0832 , 2312819, 2312810,",Contact Person : f.e martins
MAYUR ROADWAYS,"g-4- shakti residency dhavali ponda , ponda","Contact No : , 2318050, 2319061,",Contact Person : NULL
SUPER TRANS LOGISTICS P.LTD.,"t/7. 3rd floor roya tower kaziwara above bank of goa , ponda","Contact No : , ,",Contact Person : NULL
RAJESH ROADLINES PVT.LTD.,"kurtarkar commercial arcade ponda , ponda","Contact No : 9326138194, 2318663,",Contact Person : NULL
ASHWINI FREIGHT CARRIERS,"c-15- shantakamal 2nd floor housing socity ltd. ravi nagar khadapa band , ponda","Contact No : , 2311203,",Contact Person : NULL
